batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
3,74,kitchen-recipe,175,Poulet Bicyclette - Serving detail,poulet-bicyclette-bf,poulet-bicyclette-bf,/tools/afrokitchen/recipes/poulet-bicyclette-bf/,/assets/img/kitchen/,poulet-bicyclette-bf-2.webp,800x600,WebP,"Finished Poulet Bicyclette, main from Burkina Faso, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burkina Faso; category=main; role=serving.
3,75,kitchen-recipe,175,Poulet DG - Serving detail,poulet-dg-cm,poulet-dg-cm,/tools/afrokitchen/recipes/poulet-dg-cm/,/assets/img/kitchen/,poulet-dg-cm-2.webp,800x600,WebP,"Finished Poulet DG, main from Cameroon, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cameroon; category=main; role=serving.
3,76,kitchen-recipe,175,Mustard Chicken - Serving detail,poulet-moutarde-ga,poulet-moutarde-ga,/tools/afrokitchen/recipes/poulet-moutarde-ga/,/assets/img/kitchen/,poulet-moutarde-ga-2.webp,800x600,WebP,"Finished Mustard Chicken, main from Gabon, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Gabon; category=main; role=serving.
3,77,kitchen-recipe,175,Poulet a la Muambe - Serving detail,poulet-muambe-cg,poulet-muambe-cg,/tools/afrokitchen/recipes/poulet-muambe-cg/,/assets/img/kitchen/,poulet-muambe-cg-2.webp,800x600,WebP,"Finished Poulet a la Muambe, stew from Republic of Congo, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Republic of Congo; category=stew; role=serving.
3,78,kitchen-recipe,175,Guinean Chicken Yassa - Serving detail,poulet-yassa-gn,poulet-yassa-gn,/tools/afrokitchen/recipes/poulet-yassa-gn/,/assets/img/kitchen/,poulet-yassa-gn-2.webp,800x600,WebP,"Finished Guinean Chicken Yassa, main from Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea; category=main; role=serving.
3,79,kitchen-recipe,175,Puff Puff - Serving detail,puff-puff-ng,puff-puff-ng,/tools/afrokitchen/recipes/puff-puff-ng/,/assets/img/kitchen/,puff-puff-ng-2.webp,800x600,WebP,"Finished Puff Puff, snack from Nigeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=snack; role=serving.
3,80,kitchen-recipe,175,Ranonapango - Serving detail,ranonapango-mg,ranonapango-mg,/tools/afrokitchen/recipes/ranonapango-mg/,/assets/img/kitchen/,ranonapango-mg-2.webp,800x600,WebP,"Finished Ranonapango, beverage from Madagascar, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Madagascar; category=beverage; role=serving.
3,81,kitchen-recipe,175,Ravitoto - Serving detail,ravitoto,ravitoto,/tools/afrokitchen/recipes/ravitoto/,/assets/img/kitchen/,ravitoto-2.webp,800x600,WebP,"Finished Ravitoto, stew from Madagascar, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Madagascar; category=stew; role=serving.
3,82,kitchen-recipe,175,Rechta Algeroise - Serving detail,rechta-algeroise-dz,rechta-algeroise-dz,/tools/afrokitchen/recipes/rechta-algeroise-dz/,/assets/img/kitchen/,rechta-algeroise-dz-2.webp,800x600,WebP,"Finished Rechta Algeroise, main from Algeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=main; role=serving.
3,83,kitchen-recipe,175,Red Red - Serving detail,red-red-gh,red-red-gh,/tools/afrokitchen/recipes/red-red-gh/,/assets/img/kitchen/,red-red-gh-2.webp,800x600,WebP,"Finished Red Red, stew from Ghana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ghana; category=stew; role=serving.
3,84,kitchen-recipe,175,Rfissa - Serving detail,rfissa-ma,rfissa-ma,/tools/afrokitchen/recipes/rfissa-ma/,/assets/img/kitchen/,rfissa-ma-2.webp,800x600,WebP,"Finished Rfissa, main from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=serving.
3,85,kitchen-recipe,175,Rishta Kiskas - Serving detail,rishta-kiskas-ly,rishta-kiskas-ly,/tools/afrokitchen/recipes/rishta-kiskas-ly/,/assets/img/kitchen/,rishta-kiskas-ly-2.webp,800x600,WebP,"Finished Rishta Kiskas, main from Libya, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Libya; category=main; role=serving.
3,86,kitchen-recipe,175,Roasted Mealie - Serving detail,roasted-mealie-sz,roasted-mealie-sz,/tools/afrokitchen/recipes/roasted-mealie-sz/,/assets/img/kitchen/,roasted-mealie-sz-2.webp,800x600,WebP,"Finished Roasted Mealie, snack from Eswatini, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eswatini; category=snack; role=serving.
3,87,kitchen-recipe,175,Rolex - Serving detail,rolex-uganda,rolex-uganda,/tools/afrokitchen/recipes/rolex-uganda/,/assets/img/kitchen/,rolex-uganda-2.webp,800x600,WebP,"Finished Rolex, snack from Uganda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Uganda; category=snack; role=serving.
3,88,kitchen-recipe,175,Romazava - Serving detail,romazava,romazava,/tools/afrokitchen/recipes/romazava/,/assets/img/kitchen/,romazava-2.webp,800x600,WebP,"Finished Romazava, stew from Madagascar, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Madagascar; category=stew; role=serving.
3,89,kitchen-recipe,175,Rougaille - Serving detail,rougaille,rougaille,/tools/afrokitchen/recipes/rougaille/,/assets/img/kitchen/,rougaille-2.webp,800x600,WebP,"Finished Rougaille, main from Mauritius, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mauritius; category=main; role=serving.
3,90,kitchen-recipe,175,Rwandan Brochettes - Serving detail,rwandan-brochettes,rwandan-brochettes,/tools/afrokitchen/recipes/rwandan-brochettes/,/assets/img/kitchen/,rwandan-brochettes-2.webp,800x600,WebP,"Finished Rwandan Brochettes, main from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=main; role=serving.
3,91,kitchen-recipe,175,Sadza with Muriwo - Serving detail,sadza-muriwo,sadza-muriwo,/tools/afrokitchen/recipes/sadza-muriwo/,/assets/img/kitchen/,sadza-muriwo-2.webp,800x600,WebP,"Finished Sadza with Muriwo, main from Zimbabwe, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zimbabwe; category=main; role=serving.
3,92,kitchen-recipe,175,Sadza neNyama - Serving detail,sadza-nenyama-zw,sadza-nenyama-zw,/tools/afrokitchen/recipes/sadza-nenyama-zw/,/assets/img/kitchen/,sadza-nenyama-zw-2.webp,800x600,WebP,"Finished Sadza neNyama, main from Zimbabwe, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zimbabwe; category=main; role=serving.
3,93,kitchen-recipe,175,Sahrawi Camel Meat Stew - Serving detail,sahrawi-camel-stew-eh,sahrawi-camel-stew-eh,/tools/afrokitchen/recipes/sahrawi-camel-stew-eh/,/assets/img/kitchen/,sahrawi-camel-stew-eh-2.webp,800x600,WebP,"Finished Sahrawi Camel Meat Stew, stew from Western Sahara, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=stew; role=serving.
3,94,kitchen-recipe,175,Sahrawi Vegetable Couscous - Serving detail,sahrawi-couscous-eh,sahrawi-couscous-eh,/tools/afrokitchen/recipes/sahrawi-couscous-eh/,/assets/img/kitchen/,sahrawi-couscous-eh-2.webp,800x600,WebP,"Finished Sahrawi Vegetable Couscous, main from Western Sahara, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=main; role=serving.
3,95,kitchen-recipe,175,Sahrawi Mint Tea - Serving detail,sahrawi-mint-tea-eh,sahrawi-mint-tea-eh,/tools/afrokitchen/recipes/sahrawi-mint-tea-eh/,/assets/img/kitchen/,sahrawi-mint-tea-eh-2.webp,800x600,WebP,"Finished Sahrawi Mint Tea, drink from Western Sahara, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=drink; role=serving.
3,96,kitchen-recipe,175,Saka-Saka - Serving detail,saka-saka-cd,saka-saka-cd,/tools/afrokitchen/recipes/saka-saka-cd/,/assets/img/kitchen/,saka-saka-cd-2.webp,800x600,WebP,"Finished Saka-Saka, side from Democratic Republic of Congo, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Democratic Republic of Congo; category=side; role=serving.
3,97,kitchen-recipe,175,Saka-Saka au Poisson Fume - Serving detail,saka-saka-poisson-cg,saka-saka-poisson-cg,/tools/afrokitchen/recipes/saka-saka-poisson-cg/,/assets/img/kitchen/,saka-saka-poisson-cg-2.webp,800x600,WebP,"Finished Saka-Saka au Poisson Fume, side from Republic of Congo, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Republic of Congo; category=side; role=serving.
3,98,kitchen-recipe,175,Somali Sambusa - Serving detail,sambusa-so,sambusa-so,/tools/afrokitchen/recipes/sambusa-so/,/assets/img/kitchen/,sambusa-so-2.webp,800x600,WebP,"Finished Somali Sambusa, snack from Somalia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=snack; role=serving.
3,99,kitchen-recipe,175,Sardine Kefta Tagine - Serving detail,sardine-kefta-tagine-ma,sardine-kefta-tagine-ma,/tools/afrokitchen/recipes/sardine-kefta-tagine-ma/,/assets/img/kitchen/,sardine-kefta-tagine-ma-2.webp,800x600,WebP,"Finished Sardine Kefta Tagine, seafood from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=seafood; role=serving.
3,100,kitchen-recipe,175,Satini Reken - Serving detail,satini-reken-sc,satini-reken-sc,/tools/afrokitchen/recipes/satini-reken-sc/,/assets/img/kitchen/,satini-reken-sc-2.webp,800x600,WebP,"Finished Satini Reken, salad from Seychelles, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=salad; role=serving.
3,101,kitchen-recipe,175,Sauce Feuille - Serving detail,sauce-feuille-gn,sauce-feuille-gn,/tools/afrokitchen/recipes/sauce-feuille-gn/,/assets/img/kitchen/,sauce-feuille-gn-2.webp,800x600,WebP,"Finished Sauce Feuille, sauce from Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea; category=sauce; role=serving.
3,102,kitchen-recipe,175,Sauce Graine - Serving detail,sauce-graine-cf,sauce-graine-cf,/tools/afrokitchen/recipes/sauce-graine-cf/,/assets/img/kitchen/,sauce-graine-cf-2.webp,800x600,WebP,"Finished Sauce Graine, sauce from Central African Republic, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=sauce; role=serving.
3,103,kitchen-recipe,175,Sayadeya - Serving detail,sayadeya-eg,sayadeya-eg,/tools/afrokitchen/recipes/sayadeya-eg/,/assets/img/kitchen/,sayadeya-eg-2.webp,800x600,WebP,"Finished Sayadeya, seafood from Egypt, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Egypt; category=seafood; role=serving.
3,104,kitchen-recipe,175,Seffa Medfouna - Serving detail,seffa-medfouna-ma,seffa-medfouna-ma,/tools/afrokitchen/recipes/seffa-medfouna-ma/,/assets/img/kitchen/,seffa-medfouna-ma-2.webp,800x600,WebP,"Finished Seffa Medfouna, main from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=serving.
3,105,kitchen-recipe,175,Shaah Cadays - Serving detail,shaah-cadays-dj,shaah-cadays-dj,/tools/afrokitchen/recipes/shaah-cadays-dj/,/assets/img/kitchen/,shaah-cadays-dj-2.webp,800x600,WebP,"Finished Shaah Cadays, beverage from Djibouti, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Djibouti; category=beverage; role=serving.
3,106,kitchen-recipe,175,Shahan Ful - Serving detail,shahan-ful-er,shahan-ful-er,/tools/afrokitchen/recipes/shahan-ful-er/,/assets/img/kitchen/,shahan-ful-er-2.webp,800x600,WebP,"Finished Shahan Ful, breakfast from Eritrea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eritrea; category=breakfast; role=serving.
3,107,kitchen-recipe,175,Shaiyah - Serving detail,shaiyah-sd,shaiyah-sd,/tools/afrokitchen/recipes/shaiyah-sd/,/assets/img/kitchen/,shaiyah-sd-2.webp,800x600,WebP,"Finished Shaiyah, main from Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sudan; category=main; role=serving.
3,108,kitchen-recipe,175,Sharba Libiya - Serving detail,sharba-libiya-ly,sharba-libiya-ly,/tools/afrokitchen/recipes/sharba-libiya-ly/,/assets/img/kitchen/,sharba-libiya-ly-2.webp,800x600,WebP,"Finished Sharba Libiya, soup from Libya, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Libya; category=soup; role=serving.
3,109,kitchen-recipe,175,Shark Chutney - Serving detail,shark-chutney,shark-chutney,/tools/afrokitchen/recipes/shark-chutney/,/assets/img/kitchen/,shark-chutney-2.webp,800x600,WebP,"Finished Shark Chutney, sauce from Seychelles, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=sauce; role=serving.
3,110,kitchen-recipe,175,Shiro Wat - Serving detail,shiro-wat-et,shiro-wat-et,/tools/afrokitchen/recipes/shiro-wat-et/,/assets/img/kitchen/,shiro-wat-et-2.webp,800x600,WebP,"Finished Shiro Wat, stew from Ethiopia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ethiopia; category=stew; role=serving.
3,111,kitchen-recipe,175,South Sudanese Shorba - Serving detail,shorba-south-sudan-ss,shorba-south-sudan-ss,/tools/afrokitchen/recipes/shorba-south-sudan-ss/,/assets/img/kitchen/,shorba-south-sudan-ss-2.webp,800x600,WebP,"Finished South Sudanese Shorba, soup from South Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=soup; role=serving.
3,112,kitchen-recipe,175,Sidvudvu - Serving detail,sidvudvu-sz,sidvudvu-sz,/tools/afrokitchen/recipes/sidvudvu-sz/,/assets/img/kitchen/,sidvudvu-sz-2.webp,800x600,WebP,"Finished Sidvudvu, side from Eswatini, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eswatini; category=side; role=serving.
3,113,kitchen-recipe,175,Siphuphe Setindlubu - Serving detail,siphuphe-setindlubu-sz,siphuphe-setindlubu-sz,/tools/afrokitchen/recipes/siphuphe-setindlubu-sz/,/assets/img/kitchen/,siphuphe-setindlubu-sz-2.webp,800x600,WebP,"Finished Siphuphe Setindlubu, stew from Eswatini, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eswatini; category=stew; role=serving.
3,114,kitchen-recipe,175,Sishwala with Emasi - Serving detail,sishwala-emasi-sz,sishwala-emasi-sz,/tools/afrokitchen/recipes/sishwala-emasi-sz/,/assets/img/kitchen/,sishwala-emasi-sz-2.webp,800x600,WebP,"Finished Sishwala with Emasi, main from Eswatini, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eswatini; category=main; role=serving.
3,115,kitchen-recipe,175,Skoudehkaris - Serving detail,skoudehkaris,skoudehkaris,/tools/afrokitchen/recipes/skoudehkaris/,/assets/img/kitchen/,skoudehkaris-2.webp,800x600,WebP,"Finished Skoudehkaris, main from Djibouti, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Djibouti; category=main; role=serving.
3,116,kitchen-recipe,175,Slata Mechouia - Serving detail,slata-mechouia-tn,slata-mechouia-tn,/tools/afrokitchen/recipes/slata-mechouia-tn/,/assets/img/kitchen/,slata-mechouia-tn-2.webp,800x600,WebP,"Finished Slata Mechouia, salad from Tunisia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tunisia; category=salad; role=serving.
3,117,kitchen-recipe,175,Sonhos de Banana - Serving detail,sonhos-banana-st,sonhos-banana-st,/tools/afrokitchen/recipes/sonhos-banana-st/,/assets/img/kitchen/,sonhos-banana-st-2.webp,800x600,WebP,"Finished Sonhos de Banana, dessert from Sao Tome and Principe, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=dessert; role=serving.
3,118,kitchen-recipe,175,Sosaties - Serving detail,sosaties-za,sosaties-za,/tools/afrokitchen/recipes/sosaties-za/,/assets/img/kitchen/,sosaties-za-2.webp,800x600,WebP,"Finished Sosaties, grill from South Africa, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=grill; role=serving.
3,119,kitchen-recipe,175,Soupe Kandia - Serving detail,soupe-kandia-sn,soupe-kandia-sn,/tools/afrokitchen/recipes/soupe-kandia-sn/,/assets/img/kitchen/,soupe-kandia-sn-2.webp,800x600,WebP,"Finished Soupe Kandia, stew from Senegal, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=stew; role=serving.
3,120,kitchen-recipe,175,Succotash de Guinee - Serving detail,succotash-gq,succotash-gq,/tools/afrokitchen/recipes/succotash-gq/,/assets/img/kitchen/,succotash-gq-2.webp,800x600,WebP,"Finished Succotash de Guinee, stew from Equatorial Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Equatorial Guinea; category=stew; role=serving.
3,121,kitchen-recipe,175,Sumo de Caju - Serving detail,sumo-de-caju-mz,sumo-de-caju-mz,/tools/afrokitchen/recipes/sumo-de-caju-mz/,/assets/img/kitchen/,sumo-de-caju-mz-2.webp,800x600,WebP,"Finished Sumo de Caju, beverage from Mozambique, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=beverage; role=serving.
3,122,kitchen-recipe,175,Supakanja - Serving detail,supakanja-gm,supakanja-gm,/tools/afrokitchen/recipes/supakanja-gm/,/assets/img/kitchen/,supakanja-gm-2.webp,800x600,WebP,"Finished Supakanja, soup from Gambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Gambia; category=soup; role=serving.
3,123,kitchen-recipe,175,Suqaar - Serving detail,suqaar,suqaar,/tools/afrokitchen/recipes/suqaar/,/assets/img/kitchen/,suqaar-2.webp,800x600,WebP,"Finished Suqaar, main from Somalia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=main; role=serving.
3,124,kitchen-recipe,175,Suwa - Serving detail,suwa-er,suwa-er,/tools/afrokitchen/recipes/suwa-er/,/assets/img/kitchen/,suwa-er-2.webp,800x600,WebP,"Finished Suwa, beverage from Eritrea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eritrea; category=beverage; role=serving.
3,125,kitchen-recipe,175,Suya - Serving detail,suya-ng,suya-ng,/tools/afrokitchen/recipes/suya-ng/,/assets/img/kitchen/,suya-ng-2.webp,800x600,WebP,"Finished Suya, snack from Nigeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=snack; role=serving.
3,126,kitchen-recipe,175,Ta'ameya - Serving detail,taameya-eg,taameya-eg,/tools/afrokitchen/recipes/taameya-eg/,/assets/img/kitchen/,taameya-eg-2.webp,800x600,WebP,"Finished Ta'ameya, breakfast from Egypt, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Egypt; category=breakfast; role=serving.
3,127,kitchen-recipe,175,Taita - Serving detail,taita-er,taita-er,/tools/afrokitchen/recipes/taita-er/,/assets/img/kitchen/,taita-er-2.webp,800x600,WebP,"Finished Taita, bread from Eritrea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eritrea; category=bread; role=serving.
3,128,kitchen-recipe,175,Tajine Zitoun - Serving detail,tajine-zitoun-dz,tajine-zitoun-dz,/tools/afrokitchen/recipes/tajine-zitoun-dz/,/assets/img/kitchen/,tajine-zitoun-dz-2.webp,800x600,WebP,"Finished Tajine Zitoun, main from Algeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=main; role=serving.
3,129,kitchen-recipe,175,Taktouka - Serving detail,taktouka-ma,taktouka-ma,/tools/afrokitchen/recipes/taktouka-ma/,/assets/img/kitchen/,taktouka-ma-2.webp,800x600,WebP,"Finished Taktouka, side from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=side; role=serving.
