batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,69,afrostream-news,442,African AI International Film Festival puts SAB Studios at the center of AI filmmaking showcase,african-ai-film-festival-sab-studios-april-2026,african-ai-film-festival-sab-studios-april-2026,/tools/afrostream/news/african-ai-film-festival-sab-studios-april-2026/,/assets/img/afrostream/news/,african-ai-film-festival-sab-studios-april-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: African AI International Film Festival puts SAB Studios at the center of AI filmmaking showcase. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: AI film festival badge, camera lens, circuit lines, clapboard, studio spotlight, African film school mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/african-ai-film-festival-sab-studios-april-2026.webp. Category=platform."
1,70,afrostream-news,440,Omah Lay releases Clarity of Mind,omah-lay-clarity-of-mind-2026,omah-lay-clarity-of-mind-2026,/tools/afrostream/news/omah-lay-clarity-of-mind-2026/,/assets/img/afrostream/news/,omah-lay-clarity-of-mind-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: Omah Lay releases Clarity of Mind. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: album-release card, soft glowing headphones, abstract soundwave, calm blue-green mind halo, Nigerian alt-music mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/omah-lay-clarity-of-mind-2026.webp. Category=milestones."
1,71,afrostream-news,435,Ayra Starr wins Best International Act again at the 2026 MOBO Awards,ayra-starr-mobo-best-international-act-2026,ayra-starr-mobo-best-international-act-2026,/tools/afrostream/news/ayra-starr-mobo-best-international-act-2026/,/assets/img/afrostream/news/,ayra-starr-mobo-best-international-act-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: Ayra Starr wins Best International Act again at the 2026 MOBO Awards. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: award nomination badge, star emblem, microphone, trophy silhouette, UK-Africa music awards mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/ayra-starr-mobo-best-international-act-2026.webp. Category=milestones."
1,72,blog-feature,300,How Much Tax Do I Pay on My Salary in Kenya 2026,kenya-salary-tax-2026,kenya-salary-tax-2026,/blog/kenya-salary-tax-2026/,/assets/img/blog/,kenya-salary-tax-2026.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""How Much Tax Do I Pay on My Salary in Kenya 2026 | AfroTools"". African context where relevant, clean realistic composition, no readable text, no logos, no fake screenshots, 1200x630 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Blog feature and OG image.
1,73,afrostream-avatar,516,TFM Senegal,tfm-senegal,tfm-senegal,/tools/afrostream/creator/tfm-senegal/,/assets/img/afrostream/creators/,tfm-senegal-avatar.webp,400x400,WebP,"Check reference first: https://youtube.com/@tfmsn. Backup reference: https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait. Create a close AfroStream cartoon avatar for TFM Senegal, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: SN; News, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://youtube.com/@tfmsn; backup: https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,74,tool-card,50,Algeria Crop Yield Estimator,crop-yield-algeria,crop-yield-algeria,/agriculture/crop-yield/algeria,/assets/img/tools/,crop-yield-algeria.webp,800x450,WebP,"Create an AfroTools web-card banner for Algeria Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,75,tool-card,50,Benin Crop Yield Estimator,crop-yield-benin,crop-yield-benin,/agriculture/crop-yield/benin,/assets/img/tools/,crop-yield-benin.webp,800x450,WebP,"Create an AfroTools web-card banner for Benin Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,76,tool-card,50,Botswana Crop Yield Estimator,crop-yield-botswana,crop-yield-botswana,/agriculture/crop-yield/botswana,/assets/img/tools/,crop-yield-botswana.webp,800x450,WebP,"Create an AfroTools web-card banner for Botswana Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,77,tool-card,50,Burkina Faso Crop Yield Estimator,crop-yield-burkina-faso,crop-yield-burkina-faso,/agriculture/crop-yield/burkina-faso,/assets/img/tools/,crop-yield-burkina-faso.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,78,tool-card,50,Burundi Crop Yield Estimator,crop-yield-burundi,crop-yield-burundi,/agriculture/crop-yield/burundi,/assets/img/tools/,crop-yield-burundi.webp,800x450,WebP,"Create an AfroTools web-card banner for Burundi Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,79,tool-card,50,Cabo Verde Crop Yield Estimator,crop-yield-cabo-verde,crop-yield-cabo-verde,/agriculture/crop-yield/cabo-verde,/assets/img/tools/,crop-yield-cabo-verde.webp,800x450,WebP,"Create an AfroTools web-card banner for Cabo Verde Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,80,tool-card,50,Central African Republic Crop Yield Estimator,crop-yield-central-african-republic,crop-yield-central-african-republic,/agriculture/crop-yield/central-african-republic,/assets/img/tools/,crop-yield-central-african-republic.webp,800x450,WebP,"Create an AfroTools web-card banner for Central African Republic Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,81,tool-card,50,Chad Crop Yield Estimator,crop-yield-chad,crop-yield-chad,/agriculture/crop-yield/chad,/assets/img/tools/,crop-yield-chad.webp,800x450,WebP,"Create an AfroTools web-card banner for Chad Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,82,tool-card,50,Comoros Crop Yield Estimator,crop-yield-comoros,crop-yield-comoros,/agriculture/crop-yield/comoros,/assets/img/tools/,crop-yield-comoros.webp,800x450,WebP,"Create an AfroTools web-card banner for Comoros Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,83,tool-card,50,Congo-Brazzaville Crop Yield Estimator,crop-yield-congo-brazzaville,crop-yield-congo-brazzaville,/agriculture/crop-yield/congo-brazzaville,/assets/img/tools/,crop-yield-congo-brazzaville.webp,800x450,WebP,"Create an AfroTools web-card banner for Congo-Brazzaville Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,84,tool-card,50,Cote d'Ivoire Crop Yield Estimator,crop-yield-cote-d-ivoire,crop-yield-cote-d-ivoire,/agriculture/crop-yield/cote-d-ivoire,/assets/img/tools/,crop-yield-cote-d-ivoire.webp,800x450,WebP,"Create an AfroTools web-card banner for Cote d'Ivoire Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,85,tool-card,50,Djibouti Crop Yield Estimator,crop-yield-djibouti,crop-yield-djibouti,/agriculture/crop-yield/djibouti,/assets/img/tools/,crop-yield-djibouti.webp,800x450,WebP,"Create an AfroTools web-card banner for Djibouti Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,86,tool-card,50,Equatorial Guinea Crop Yield Estimator,crop-yield-equatorial-guinea,crop-yield-equatorial-guinea,/agriculture/crop-yield/equatorial-guinea,/assets/img/tools/,crop-yield-equatorial-guinea.webp,800x450,WebP,"Create an AfroTools web-card banner for Equatorial Guinea Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,87,tool-card,50,Eritrea Crop Yield Estimator,crop-yield-eritrea,crop-yield-eritrea,/agriculture/crop-yield/eritrea,/assets/img/tools/,crop-yield-eritrea.webp,800x450,WebP,"Create an AfroTools web-card banner for Eritrea Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,88,tool-card,50,Eswatini Crop Yield Estimator,crop-yield-eswatini,crop-yield-eswatini,/agriculture/crop-yield/eswatini,/assets/img/tools/,crop-yield-eswatini.webp,800x450,WebP,"Create an AfroTools web-card banner for Eswatini Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,89,tool-card,50,Gabon Crop Yield Estimator,crop-yield-gabon,crop-yield-gabon,/agriculture/crop-yield/gabon,/assets/img/tools/,crop-yield-gabon.webp,800x450,WebP,"Create an AfroTools web-card banner for Gabon Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,90,tool-card,50,Gambia Crop Yield Estimator,crop-yield-gambia,crop-yield-gambia,/agriculture/crop-yield/gambia,/assets/img/tools/,crop-yield-gambia.webp,800x450,WebP,"Create an AfroTools web-card banner for Gambia Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,91,tool-card,50,Guinea Crop Yield Estimator,crop-yield-guinea,crop-yield-guinea,/agriculture/crop-yield/guinea,/assets/img/tools/,crop-yield-guinea.webp,800x450,WebP,"Create an AfroTools web-card banner for Guinea Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,92,tool-card,50,Guinea-Bissau Crop Yield Estimator,crop-yield-guinea-bissau,crop-yield-guinea-bissau,/agriculture/crop-yield/guinea-bissau,/assets/img/tools/,crop-yield-guinea-bissau.webp,800x450,WebP,"Create an AfroTools web-card banner for Guinea-Bissau Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,93,tool-card,50,Lesotho Crop Yield Estimator,crop-yield-lesotho,crop-yield-lesotho,/agriculture/crop-yield/lesotho,/assets/img/tools/,crop-yield-lesotho.webp,800x450,WebP,"Create an AfroTools web-card banner for Lesotho Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,94,tool-card,50,Liberia Crop Yield Estimator,crop-yield-liberia,crop-yield-liberia,/agriculture/crop-yield/liberia,/assets/img/tools/,crop-yield-liberia.webp,800x450,WebP,"Create an AfroTools web-card banner for Liberia Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,95,tool-card,50,Libya Crop Yield Estimator,crop-yield-libya,crop-yield-libya,/agriculture/crop-yield/libya,/assets/img/tools/,crop-yield-libya.webp,800x450,WebP,"Create an AfroTools web-card banner for Libya Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,96,tool-card,50,Madagascar Crop Yield Estimator,crop-yield-madagascar,crop-yield-madagascar,/agriculture/crop-yield/madagascar,/assets/img/tools/,crop-yield-madagascar.webp,800x450,WebP,"Create an AfroTools web-card banner for Madagascar Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,97,tool-card,50,Malawi Crop Yield Estimator,crop-yield-malawi,crop-yield-malawi,/agriculture/crop-yield/malawi,/assets/img/tools/,crop-yield-malawi.webp,800x450,WebP,"Create an AfroTools web-card banner for Malawi Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,98,tool-card,50,Mali Crop Yield Estimator,crop-yield-mali,crop-yield-mali,/agriculture/crop-yield/mali,/assets/img/tools/,crop-yield-mali.webp,800x450,WebP,"Create an AfroTools web-card banner for Mali Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,99,tool-card,50,Mauritania Crop Yield Estimator,crop-yield-mauritania,crop-yield-mauritania,/agriculture/crop-yield/mauritania,/assets/img/tools/,crop-yield-mauritania.webp,800x450,WebP,"Create an AfroTools web-card banner for Mauritania Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,100,tool-card,50,Mauritius Crop Yield Estimator,crop-yield-mauritius,crop-yield-mauritius,/agriculture/crop-yield/mauritius,/assets/img/tools/,crop-yield-mauritius.webp,800x450,WebP,"Create an AfroTools web-card banner for Mauritius Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,101,tool-card,50,Mozambique Crop Yield Estimator,crop-yield-mozambique,crop-yield-mozambique,/agriculture/crop-yield/mozambique,/assets/img/tools/,crop-yield-mozambique.webp,800x450,WebP,"Create an AfroTools web-card banner for Mozambique Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,102,tool-card,50,Namibia Crop Yield Estimator,crop-yield-namibia,crop-yield-namibia,/agriculture/crop-yield/namibia,/assets/img/tools/,crop-yield-namibia.webp,800x450,WebP,"Create an AfroTools web-card banner for Namibia Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,103,tool-card,50,Niger Crop Yield Estimator,crop-yield-niger,crop-yield-niger,/agriculture/crop-yield/niger,/assets/img/tools/,crop-yield-niger.webp,800x450,WebP,"Create an AfroTools web-card banner for Niger Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,104,tool-card,50,Rwanda Crop Yield Estimator,crop-yield-rwanda,crop-yield-rwanda,/agriculture/crop-yield/rwanda,/assets/img/tools/,crop-yield-rwanda.webp,800x450,WebP,"Create an AfroTools web-card banner for Rwanda Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,105,tool-card,50,Sao Tome & Principe Crop Yield Estimator,crop-yield-sao-tome-and-principe,crop-yield-sao-tome-and-principe,/agriculture/crop-yield/sao-tome-and-principe,/assets/img/tools/,crop-yield-sao-tome-and-principe.webp,800x450,WebP,"Create an AfroTools web-card banner for Sao Tome & Principe Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,106,tool-card,50,Seychelles Crop Yield Estimator,crop-yield-seychelles,crop-yield-seychelles,/agriculture/crop-yield/seychelles,/assets/img/tools/,crop-yield-seychelles.webp,800x450,WebP,"Create an AfroTools web-card banner for Seychelles Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,107,tool-card,50,Sierra Leone Crop Yield Estimator,crop-yield-sierra-leone,crop-yield-sierra-leone,/agriculture/crop-yield/sierra-leone,/assets/img/tools/,crop-yield-sierra-leone.webp,800x450,WebP,"Create an AfroTools web-card banner for Sierra Leone Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,108,tool-card,50,Somalia Crop Yield Estimator,crop-yield-somalia,crop-yield-somalia,/agriculture/crop-yield/somalia,/assets/img/tools/,crop-yield-somalia.webp,800x450,WebP,"Create an AfroTools web-card banner for Somalia Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,109,tool-card,50,South Sudan Crop Yield Estimator,crop-yield-south-sudan,crop-yield-south-sudan,/agriculture/crop-yield/south-sudan,/assets/img/tools/,crop-yield-south-sudan.webp,800x450,WebP,"Create an AfroTools web-card banner for South Sudan Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,110,tool-card,50,Sudan Crop Yield Estimator,crop-yield-sudan,crop-yield-sudan,/agriculture/crop-yield/sudan,/assets/img/tools/,crop-yield-sudan.webp,800x450,WebP,"Create an AfroTools web-card banner for Sudan Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,111,tool-card,50,Togo Crop Yield Estimator,crop-yield-togo,crop-yield-togo,/agriculture/crop-yield/togo,/assets/img/tools/,crop-yield-togo.webp,800x450,WebP,"Create an AfroTools web-card banner for Togo Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,112,tool-card,50,Tunisia Crop Yield Estimator,crop-yield-tunisia,crop-yield-tunisia,/agriculture/crop-yield/tunisia,/assets/img/tools/,crop-yield-tunisia.webp,800x450,WebP,"Create an AfroTools web-card banner for Tunisia Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,113,tool-card,50,Zimbabwe Crop Yield Estimator,crop-yield-zimbabwe,crop-yield-zimbabwe,/agriculture/crop-yield/zimbabwe,/assets/img/tools/,crop-yield-zimbabwe.webp,800x450,WebP,"Create an AfroTools web-card banner for Zimbabwe Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,114,tool-card,50,Mozambique Farm Worker Payroll Calculator,farm-payroll-mozambique,farm-payroll-mozambique,/agriculture/farm-payroll/mozambique,/assets/img/tools/,farm-payroll-mozambique.webp,800x450,WebP,"Create an AfroTools web-card banner for Mozambique Farm Worker Payroll Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,115,tool-card,50,Zimbabwe Farm Worker Payroll Calculator,farm-payroll-zimbabwe,farm-payroll-zimbabwe,/agriculture/farm-payroll/zimbabwe,/assets/img/tools/,farm-payroll-zimbabwe.webp,800x450,WebP,"Create an AfroTools web-card banner for Zimbabwe Farm Worker Payroll Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,116,tool-card,50,Algeria Farm Profit Calculator,farm-profit-algeria,farm-profit-algeria,/agriculture/farm-profit/algeria,/assets/img/tools/,farm-profit-algeria.webp,800x450,WebP,"Create an AfroTools web-card banner for Algeria Farm Profit Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,117,tool-card,50,Angola Farm Profit Calculator,farm-profit-angola,farm-profit-angola,/agriculture/farm-profit/angola,/assets/img/tools/,farm-profit-angola.webp,800x450,WebP,"Create an AfroTools web-card banner for Angola Farm Profit Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
