batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,2,car-hero,224,Toyota RAV4 2014,toyota-rav4-2014,toyota-rav4-2014,/cars/vehicle/toyota-rav4-2014/,/assets/img/cars/toyota/rav4/2014/,toyota-rav4-2014-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota RAV4 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,3,car-hero,223,Toyota Prado 2013,toyota-prado-2013,toyota-prado-2013,/cars/vehicle/toyota-prado-2013/,/assets/img/cars/toyota/prado/2013/,toyota-prado-2013-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Prado 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,4,car-hero,223,Toyota Vitz / Yaris 2013,toyota-vitz-yaris-2013,toyota-vitz-yaris-2013,/cars/vehicle/toyota-vitz-yaris-2013/,/assets/img/cars/toyota/vitz-yaris/2013/,toyota-vitz-yaris-2013-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Vitz / Yaris 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
2,5,car-hero,222,BMW 3 Series 2012,bmw-3-series-2012,bmw-3-series-2012,/cars/vehicle/bmw-3-series-2012/,/assets/img/cars/bmw/3-series/2012/,bmw-3-series-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW 3 Series 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,6,car-hero,222,Land Rover Range Rover Sport 2012,land-rover-range-rover-sport-2012,land-rover-range-rover-sport-2012,/cars/vehicle/land-rover-range-rover-sport-2012/,/assets/img/cars/land-rover/range-rover-sport/2012/,land-rover-range-rover-sport-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Land Rover Range Rover Sport 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,7,car-hero,222,Toyota Corolla 2012,toyota-corolla-2012,toyota-corolla-2012,/cars/vehicle/toyota-corolla-2012/,/assets/img/cars/toyota/corolla/2012/,toyota-corolla-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Corolla 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,8,car-hero,222,Toyota Hilux 2012,toyota-hilux-2012,toyota-hilux-2012,/cars/vehicle/toyota-hilux-2012/,/assets/img/cars/toyota/hilux/2012/,toyota-hilux-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Hilux 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a pickup, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup. Use WebP to match current car mediaLibrary convention.
2,9,car-hero,222,Toyota Land Cruiser 2012,toyota-land-cruiser-2012,toyota-land-cruiser-2012,/cars/vehicle/toyota-land-cruiser-2012/,/assets/img/cars/toyota/land-cruiser/2012/,toyota-land-cruiser-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Land Cruiser 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,10,car-hero,222,Toyota Noah / Voxy 2012,toyota-noah-2012,toyota-noah-2012,/cars/vehicle/toyota-noah-2012/,/assets/img/cars/toyota/noah/2012/,toyota-noah-2012-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Noah / Voxy 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a mpv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=mpv. Use WebP to match current car mediaLibrary convention.
2,11,car-hero,221,Toyota RAV4 2011,toyota-rav4-2011,toyota-rav4-2011,/cars/vehicle/toyota-rav4-2011/,/assets/img/cars/toyota/rav4/2011/,toyota-rav4-2011-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota RAV4 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,12,car-hero,221,Toyota Vitz / Yaris 2011,toyota-vitz-yaris-2011,toyota-vitz-yaris-2011,/cars/vehicle/toyota-vitz-yaris-2011/,/assets/img/cars/toyota/vitz-yaris/2011/,toyota-vitz-yaris-2011-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Vitz / Yaris 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
2,13,car-hero,220,BMW X5 2010,bmw-x5-2010,bmw-x5-2010,/cars/vehicle/bmw-x5-2010/,/assets/img/cars/bmw/x5/2010/,bmw-x5-2010-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW X5 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,14,car-hero,220,Toyota Corolla 2010,toyota-corolla-2010,toyota-corolla-2010,/cars/vehicle/toyota-corolla-2010/,/assets/img/cars/toyota/corolla/2010/,toyota-corolla-2010-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Corolla 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,15,car-hero,220,Toyota Noah / Voxy 2010,toyota-noah-2010,toyota-noah-2010,/cars/vehicle/toyota-noah-2010/,/assets/img/cars/toyota/noah/2010/,toyota-noah-2010-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Noah / Voxy 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a mpv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=mpv. Use WebP to match current car mediaLibrary convention.
2,16,car-hero,220,Toyota Prado 2010,toyota-prado-2010,toyota-prado-2010,/cars/vehicle/toyota-prado-2010/,/assets/img/cars/toyota/prado/2010/,toyota-prado-2010-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Prado 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,17,car-hero,219,Toyota Camry 2009,toyota-camry-2009,toyota-camry-2009,/cars/vehicle/toyota-camry-2009/,/assets/img/cars/toyota/camry/2009/,toyota-camry-2009-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Camry 2009. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,18,car-hero,218,BMW 3 Series 2008,bmw-3-series-2008,bmw-3-series-2008,/cars/vehicle/bmw-3-series-2008/,/assets/img/cars/bmw/3-series/2008/,bmw-3-series-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW 3 Series 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,19,car-hero,218,BMW 5 Series 2008,bmw-5-series-2008,bmw-5-series-2008,/cars/vehicle/bmw-5-series-2008/,/assets/img/cars/bmw/5-series/2008/,bmw-5-series-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW 5 Series 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,20,car-hero,218,Land Rover Range Rover Sport 2008,land-rover-range-rover-sport-2008,land-rover-range-rover-sport-2008,/cars/vehicle/land-rover-range-rover-sport-2008/,/assets/img/cars/land-rover/range-rover-sport/2008/,land-rover-range-rover-sport-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Land Rover Range Rover Sport 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,21,car-hero,218,Toyota Corolla 2008,toyota-corolla-2008,toyota-corolla-2008,/cars/vehicle/toyota-corolla-2008/,/assets/img/cars/toyota/corolla/2008/,toyota-corolla-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Corolla 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,22,car-hero,218,Toyota Hilux 2008,toyota-hilux-2008,toyota-hilux-2008,/cars/vehicle/toyota-hilux-2008/,/assets/img/cars/toyota/hilux/2008/,toyota-hilux-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Hilux 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a pickup, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup. Use WebP to match current car mediaLibrary convention.
2,23,car-hero,218,Toyota Land Cruiser 2008,toyota-land-cruiser-2008,toyota-land-cruiser-2008,/cars/vehicle/toyota-land-cruiser-2008/,/assets/img/cars/toyota/land-cruiser/2008/,toyota-land-cruiser-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Land Cruiser 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,24,car-hero,218,Toyota Prado 2008,toyota-prado-2008,toyota-prado-2008,/cars/vehicle/toyota-prado-2008/,/assets/img/cars/toyota/prado/2008/,toyota-prado-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Prado 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,25,car-hero,218,Toyota RAV4 2008,toyota-rav4-2008,toyota-rav4-2008,/cars/vehicle/toyota-rav4-2008/,/assets/img/cars/toyota/rav4/2008/,toyota-rav4-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota RAV4 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,26,car-hero,218,Toyota Vitz / Yaris 2008,toyota-vitz-yaris-2008,toyota-vitz-yaris-2008,/cars/vehicle/toyota-vitz-yaris-2008/,/assets/img/cars/toyota/vitz-yaris/2008/,toyota-vitz-yaris-2008-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Vitz / Yaris 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
2,27,car-hero,217,BMW X5 2007,bmw-x5-2007,bmw-x5-2007,/cars/vehicle/bmw-x5-2007/,/assets/img/cars/bmw/x5/2007/,bmw-x5-2007-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW X5 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,28,car-hero,217,Toyota Camry 2007,toyota-camry-2007,toyota-camry-2007,/cars/vehicle/toyota-camry-2007/,/assets/img/cars/toyota/camry/2007/,toyota-camry-2007-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Camry 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,29,car-hero,217,Toyota Noah / Voxy 2007,toyota-noah-2007,toyota-noah-2007,/cars/vehicle/toyota-noah-2007/,/assets/img/cars/toyota/noah/2007/,toyota-noah-2007-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Noah / Voxy 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a mpv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=mpv. Use WebP to match current car mediaLibrary convention.
2,30,car-hero,216,Toyota RAV4 2006,toyota-rav4-2006,toyota-rav4-2006,/cars/vehicle/toyota-rav4-2006/,/assets/img/cars/toyota/rav4/2006/,toyota-rav4-2006-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota RAV4 2006. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
2,31,car-hero,215,Toyota Corolla 2005,toyota-corolla-2005,toyota-corolla-2005,/cars/vehicle/toyota-corolla-2005/,/assets/img/cars/toyota/corolla/2005/,toyota-corolla-2005-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Corolla 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
2,32,car-hero,215,Toyota Hilux 2005,toyota-hilux-2005,toyota-hilux-2005,/cars/vehicle/toyota-hilux-2005/,/assets/img/cars/toyota/hilux/2005/,toyota-hilux-2005-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Hilux 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a pickup, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup. Use WebP to match current car mediaLibrary convention.
2,33,car-hero,215,Toyota Vitz / Yaris 2005,toyota-vitz-yaris-2005,toyota-vitz-yaris-2005,/cars/vehicle/toyota-vitz-yaris-2005/,/assets/img/cars/toyota/vitz-yaris/2005/,toyota-vitz-yaris-2005-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Vitz / Yaris 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
2,34,kitchen-recipe,225,Abacha - Finished dish hero,abacha-ng,abacha-ng,/tools/afrokitchen/recipes/abacha-ng/,/assets/img/kitchen/,abacha-ng.webp,800x600,WebP,"Finished Abacha, street_food from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=street_food; role=hero.
2,35,kitchen-recipe,225,Ablo - Finished dish hero,ablo-tg,ablo-tg,/tools/afrokitchen/recipes/ablo-tg/,/assets/img/kitchen/,ablo-tg.webp,800x600,WebP,"Finished Ablo, side from Togo, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Togo; category=side; role=hero.
2,36,kitchen-recipe,225,Afang Soup - Finished dish hero,afang-soup-ng,afang-soup-ng,/tools/afrokitchen/recipes/afang-soup-ng/,/assets/img/kitchen/,afang-soup-ng.webp,800x600,WebP,"Finished Afang Soup, soup from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=soup; role=hero.
2,37,kitchen-recipe,225,Agashe - Finished dish hero,agashe-sd,agashe-sd,/tools/afrokitchen/recipes/agashe-sd/,/assets/img/kitchen/,agashe-sd.webp,800x600,WebP,"Finished Agashe, street-food from Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sudan; category=street-food; role=hero.
2,38,kitchen-recipe,225,Agatogo - Finished dish hero,agatogo-rw,agatogo-rw,/tools/afrokitchen/recipes/agatogo-rw/,/assets/img/kitchen/,agatogo-rw.webp,800x600,WebP,"Finished Agatogo, main from Rwanda, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=main; role=hero.
2,39,kitchen-recipe,225,Akara - Finished dish hero,akara-ng,akara-ng,/tools/afrokitchen/recipes/akara-ng/,/assets/img/kitchen/,akara-ng.webp,800x600,WebP,"Finished Akara, breakfast from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=breakfast; role=hero.
2,40,kitchen-recipe,225,Banana Akara - Finished dish hero,akara-sl,akara-sl,/tools/afrokitchen/recipes/akara-sl/,/assets/img/kitchen/,akara-sl.webp,800x600,WebP,"Finished Banana Akara, breakfast from Sierra Leone, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=breakfast; role=hero.
2,41,kitchen-recipe,225,Akoume - Finished dish hero,akoume-tg,akoume-tg,/tools/afrokitchen/recipes/akoume-tg/,/assets/img/kitchen/,akoume-tg.webp,800x600,WebP,"Finished Akoume, side from Togo, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Togo; category=side; role=hero.
2,42,kitchen-recipe,225,"Amala, Ewedu and Gbegiri - Finished dish hero",amala-ewedu-gbegiri-ng,amala-ewedu-gbegiri-ng,/tools/afrokitchen/recipes/amala-ewedu-gbegiri-ng/,/assets/img/kitchen/,amala-ewedu-gbegiri-ng.webp,800x600,WebP,"Finished Amala, Ewedu and Gbegiri, main from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=main; role=hero.
2,43,kitchen-recipe,225,Angu de Banana - Finished dish hero,angu-de-banana-st,angu-de-banana-st,/tools/afrokitchen/recipes/angu-de-banana-st/,/assets/img/kitchen/,angu-de-banana-st.webp,800x600,WebP,"Finished Angu de Banana, side from Sao Tome and Principe, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=side; role=hero.
2,44,kitchen-recipe,225,Asida - Finished dish hero,asida,asida,/tools/afrokitchen/recipes/asida/,/assets/img/kitchen/,asida.webp,800x600,WebP,"Finished Asida, side from South Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=side; role=hero.
2,45,kitchen-recipe,225,South Sudanese Asida - Finished dish hero,asida-south-sudan-ss,asida-south-sudan-ss,/tools/afrokitchen/recipes/asida-south-sudan-ss/,/assets/img/kitchen/,asida-south-sudan-ss.webp,800x600,WebP,"Finished South Sudanese Asida, starch from South Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=starch; role=hero.
2,46,kitchen-recipe,225,Ayamase - Finished dish hero,ayamase-ofada-stew-ng,ayamase-ofada-stew-ng,/tools/afrokitchen/recipes/ayamase-ofada-stew-ng/,/assets/img/kitchen/,ayamase-ofada-stew-ng.webp,800x600,WebP,"Finished Ayamase, stew from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=stew; role=hero.
2,47,kitchen-recipe,225,Badjia - Finished dish hero,badjia-mz,badjia-mz,/tools/afrokitchen/recipes/badjia-mz/,/assets/img/kitchen/,badjia-mz.webp,800x600,WebP,"Finished Badjia, snack from Mozambique, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=snack; role=hero.
2,48,kitchen-recipe,225,Bamia - Finished dish hero,bamia,bamia,/tools/afrokitchen/recipes/bamia/,/assets/img/kitchen/,bamia.webp,800x600,WebP,"Finished Bamia, stew from South Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=stew; role=hero.
2,49,kitchen-recipe,225,Bamia - Finished dish hero,bamia-south-sudan-ss,bamia-south-sudan-ss,/tools/afrokitchen/recipes/bamia-south-sudan-ss/,/assets/img/kitchen/,bamia-south-sudan-ss.webp,800x600,WebP,"Finished Bamia, stew from South Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=stew; role=hero.
2,50,kitchen-recipe,225,Banana Assada - Finished dish hero,banana-assada-st,banana-assada-st,/tools/afrokitchen/recipes/banana-assada-st/,/assets/img/kitchen/,banana-assada-st.webp,800x600,WebP,"Finished Banana Assada, snack from Sao Tome and Principe, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=snack; role=hero.
2,51,kitchen-recipe,225,Banga Soup - Finished dish hero,banga-soup-ng,banga-soup-ng,/tools/afrokitchen/recipes/banga-soup-ng/,/assets/img/kitchen/,banga-soup-ng.webp,800x600,WebP,"Finished Banga Soup, soup from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=soup; role=hero.
2,52,kitchen-recipe,225,Bariis Iskukaris - Finished dish hero,bariis-iskukaris,bariis-iskukaris,/tools/afrokitchen/recipes/bariis-iskukaris/,/assets/img/kitchen/,bariis-iskukaris.webp,800x600,WebP,"Finished Bariis Iskukaris, main from Somalia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=main; role=hero.
2,53,kitchen-recipe,225,Basbousa - Finished dish hero,basbousa-sd,basbousa-sd,/tools/afrokitchen/recipes/basbousa-sd/,/assets/img/kitchen/,basbousa-sd.webp,800x600,WebP,"Finished Basbousa, dessert from Sudan, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sudan; category=dessert; role=hero.
2,54,kitchen-recipe,225,Binch Akara - Finished dish hero,binch-akara-sl,binch-akara-sl,/tools/afrokitchen/recipes/binch-akara-sl/,/assets/img/kitchen/,binch-akara-sl.webp,800x600,WebP,"Finished Binch Akara, snack from Sierra Leone, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=snack; role=hero.
2,55,kitchen-recipe,225,Binyebwa - Finished dish hero,binyebwa-ug,binyebwa-ug,/tools/afrokitchen/recipes/binyebwa-ug/,/assets/img/kitchen/,binyebwa-ug.webp,800x600,WebP,"Finished Binyebwa, sauce from Uganda, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Uganda; category=sauce; role=hero.
