batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
127,afrostream-avatar,539,Steve Mweusi,steve-mweusi,steve-mweusi,/tools/afrostream/creator/steve-mweusi/,/assets/img/afrostream/creators/,steve-mweusi-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Steve Mweusi from TZ. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, comedy, tanzanian. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
128,afrostream-avatar,538,STYLUPAFRICA,stylupafrica,stylupafrica,/tools/afrostream/creator/stylupafrica/,/assets/img/afrostream/creators/,stylupafrica-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for STYLUPAFRICA from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: lifestyle, vlogging, ghanaian, youth-culture, trends. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
129,afrostream-avatar,536,Anton Koen,anton-koen,anton-koen,/tools/afrostream/creator/anton-koen/,/assets/img/afrostream/creators/,anton-koen-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Anton Koen from ZA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: vehicle-recovery, south-african, crime, nojack. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
130,afrostream-avatar,536,Sauti Sol,sauti-sol,sauti-sol,/tools/afrostream/creator/sauti-sol/,/assets/img/afrostream/creators/,sauti-sol-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Sauti Sol from KE. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, afropop, kenyan, band, east-african. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
131,afrostream-avatar,536,Wode Maya,wode-maya,wode-maya,/tools/afrostream/creator/wode-maya/,/assets/img/afrostream/creators/,wode-maya-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Wode Maya from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: travel, pan-african, ghanaian, vlogging, africa. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
132,afrostream-avatar,530,Abel Birhanu,abel-birhanu,abel-birhanu,/tools/afrostream/creator/abel-birhanu/,/assets/img/afrostream/creators/,abel-birhanu-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Abel Birhanu from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: news, travel, ethiopian, vlogging, journalist. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
133,afrostream-avatar,530,Choumicha,choumicha,choumicha,/tools/afrostream/creator/choumicha/,/assets/img/afrostream/creators/,choumicha-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Choumicha from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: food, cooking, moroccan, chef, traditional. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
134,afrostream-avatar,530,Innoss'B,innossb,innossb,/tools/afrostream/creator/innossb/,/assets/img/afrostream/creators/,innossb-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Innoss'B from CD. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, afrobeats, congolese, yope, dance. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
135,afrostream-avatar,530,L7or,l7or,l7or,/tools/afrostream/creator/l7or/,/assets/img/afrostream/creators/,l7or-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for L7or from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rap, moroccan, hiphop, conscious. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
136,afrostream-avatar,530,La Mass Le Vrai,la-mass-le-vrai,la-mass-le-vrai,/tools/afrostream/creator/la-mass-le-vrai/,/assets/img/afrostream/creators/,la-mass-le-vrai-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for La Mass Le Vrai from DZ. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rap, algerian, underground, hiphop. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
137,afrostream-avatar,530,Nahom Records,nahom-records,nahom-records,/tools/afrostream/creator/nahom-records/,/assets/img/afrostream/creators/,nahom-records-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Nahom Records from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, ethiopian, production, gospel, contemporary. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
138,afrostream-avatar,530,Sarkodie,sarkodie,sarkodie,/tools/afrostream/creator/sarkodie/,/assets/img/afrostream/creators/,sarkodie-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Sarkodie from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, hiphop, hiplife, ghanaian, rap. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
139,afrostream-avatar,530,Tik Dengue,tik-dengue,tik-dengue,/tools/afrostream/creator/tik-dengue/,/assets/img/afrostream/creators/,tik-dengue-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Tik Dengue from CM. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, skits, cameroonian, humor. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
140,afrostream-avatar,529,Israel Mbonyi,israel-mbonyi,israel-mbonyi,/tools/afrostream/creator/israel-mbonyi/,/assets/img/afrostream/creators/,israel-mbonyi-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Israel Mbonyi from RW. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: gospel, music, rwandan, worship, faith. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
141,afrostream-avatar,528,Jessica OS,jessica-os,jessica-os,/tools/afrostream/creator/jessica-os/,/assets/img/afrostream/creators/,jessica-os-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Jessica OS from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: relationships, self-improvement, ghanaian, lifestyle. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
142,afrostream-avatar,528,Sweet Adjeley,sweet-adjeley,sweet-adjeley,/tools/afrostream/creator/sweet-adjeley/,/assets/img/afrostream/creators/,sweet-adjeley-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Sweet Adjeley from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: food, cooking, ghanaian, recipes, jollof. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
143,afrostream-avatar,526,Seifu on EBS,seifu-on-ebs,seifu-on-ebs,/tools/afrostream/creator/seifu-on-ebs/,/assets/img/afrostream/creators/,seifu-on-ebs-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Seifu on EBS from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, talkshow, ethiopian, interviews. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
144,afrostream-avatar,526,Stonebwoy,stonebwoy,stonebwoy,/tools/afrostream/creator/stonebwoy/,/assets/img/afrostream/creators/,stonebwoy-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Stonebwoy from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, dancehall, reggae, ghanaian, bet-award. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
145,afrostream-avatar,526,Ambassadors of Christ,ambassadors-of-christ,ambassadors-of-christ,/tools/afrostream/creator/ambassadors-of-christ/,/assets/img/afrostream/creators/,ambassadors-of-christ-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Ambassadors of Christ from RW. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: gospel, choir, rwandan, worship, sda. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
146,afrostream-avatar,526,Pastor Elvis Agyemang,pastor-elvis-agyemang,pastor-elvis-agyemang,/tools/afrostream/creator/pastor-elvis-agyemang/,/assets/img/afrostream/creators/,pastor-elvis-agyemang-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Pastor Elvis Agyemang from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: faith, prayer, sermons, ghanaian, gospel. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
147,afrostream-avatar,524,Black Sherif,black-sherif,black-sherif,/tools/afrostream/creator/black-sherif/,/assets/img/afrostream/creators/,black-sherif-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Black Sherif from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rap, ghanaian, afrobeats, drill. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
148,afrostream-avatar,524,Donkey Tube,donkey-tube,donkey-tube,/tools/afrostream/creator/donkey-tube/,/assets/img/afrostream/creators/,donkey-tube-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Donkey Tube from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, kids, ethiopian, entertainment, standup. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
149,afrostream-avatar,524,Kerozen DJ,kerozen-dj,kerozen-dj,/tools/afrostream/creator/kerozen-dj/,/assets/img/afrostream/creators/,kerozen-dj-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Kerozen DJ from CI. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, ivorian, gospel, coupe-decale, emotional. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
150,afrostream-avatar,524,Koffi Olomide,koffi-olomide,koffi-olomide,/tools/afrostream/creator/koffi-olomide/,/assets/img/afrostream/creators/,koffi-olomide-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Koffi Olomide from CD. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, soukous, rumba, congolese, legend. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
151,afrostream-avatar,524,Lasizwe,lasizwe,lasizwe,/tools/afrostream/creator/lasizwe/,/assets/img/afrostream/creators/,lasizwe-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Lasizwe from ZA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, dating, south-african, lgbtq, entertainment. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
152,afrostream-avatar,523,Teddy Afro,teddy-afro,teddy-afro,/tools/afrostream/creator/teddy-afro/,/assets/img/afrostream/creators/,teddy-afro-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Teddy Afro from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, ethiopian, patriotic, legend, singer. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
153,afrostream-avatar,522,Mahfousse,mahfousse,mahfousse,/tools/afrostream/creator/mahfousse/,/assets/img/afrostream/creators/,mahfousse-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Mahfousse from SN. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, skits, senegalese, humor. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
154,afrostream-avatar,521,Xalaat TV,xalaat-tv,xalaat-tv,/tools/afrostream/creator/xalaat-tv/,/assets/img/afrostream/creators/,xalaat-tv-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Xalaat TV from SN. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, news, senegalese, trending. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
155,afrostream-avatar,520,Youssou N'Dour,youssou-ndour,youssou-ndour,/tools/afrostream/creator/youssou-ndour/,/assets/img/afrostream/creators/,youssou-ndour-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Youssou N'Dour from SN. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, mbalax, senegalese, grammy, legend. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
156,afrostream-avatar,520,Amine Nkaity,amine-nkaity,amine-nkaity,/tools/afrostream/creator/amine-nkaity/,/assets/img/afrostream/creators/,amine-nkaity-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Amine Nkaity from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, mystery, moroccan, storytelling, horror. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
157,afrostream-avatar,520,C'est Gaby,cest-gaby,cest-gaby,/tools/afrostream/creator/cest-gaby/,/assets/img/afrostream/creators/,cest-gaby-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for C'est Gaby from CM. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, cameroonian, tiktok, humor, social. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
158,afrostream-avatar,520,Hussein and Zeinab,hussein-and-zeinab,hussein-and-zeinab,/tools/afrostream/creator/hussein-and-zeinab/,/assets/img/afrostream/creators/,hussein-and-zeinab-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Hussein and Zeinab from SN. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: kids, music, senegalese, entertainment, family. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
159,afrostream-avatar,520,Kalistus,kalistus,kalistus,/tools/afrostream/creator/kalistus/,/assets/img/afrostream/creators/,kalistus-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Kalistus from NG. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, skits, nigerian, genz, drama. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
160,afrostream-avatar,520,7liwa,lhiwa,lhiwa,/tools/afrostream/creator/lhiwa/,/assets/img/afrostream/creators/,lhiwa-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for 7liwa from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rap, moroccan, hiphop. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
161,afrostream-avatar,520,Manal,manal,manal,/tools/afrostream/creator/manal/,/assets/img/afrostream/creators/,manal-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Manal from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, pop, moroccan, urban, singer. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
162,afrostream-avatar,520,Mthandeni Mahlaba,mthandeni-mahlaba,mthandeni-mahlaba,/tools/afrostream/creator/mthandeni-mahlaba/,/assets/img/afrostream/creators/,mthandeni-mahlaba-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Mthandeni Mahlaba from ZA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, animation, south-african, actor. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
163,afrostream-avatar,520,Samri Tube,samri-tube,samri-tube,/tools/afrostream/creator/samri-tube/,/assets/img/afrostream/creators/,samri-tube-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Samri Tube from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, sketches, ethiopian, humor, parody. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
164,afrostream-avatar,520,Serge Beynaud,serge-beynaud,serge-beynaud,/tools/afrostream/creator/serge-beynaud/,/assets/img/afrostream/creators/,serge-beynaud-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Serge Beynaud from CI. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, coupe-decale, zouglou, ivorian. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
165,afrostream-avatar,518,Lil Win,lil-win,lil-win,/tools/afrostream/creator/lil-win/,/assets/img/afrostream/creators/,lil-win-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Lil Win from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, music, ghanaian, kumawood, entertainment. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
166,afrostream-avatar,518,WaJesus Family,wajesus-family,wajesus-family,/tools/afrostream/creator/wajesus-family/,/assets/img/afrostream/creators/,wajesus-family-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for WaJesus Family from KE. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: family, faith, lifestyle, kenyan, vlogging. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
167,afrostream-avatar,518,Winifred Nwania,winifred-nwania,winifred-nwania,/tools/afrostream/creator/winifred-nwania/,/assets/img/afrostream/creators/,winifred-nwania-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Winifred Nwania from NG. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: food, cooking, nigerian, healthy, recipes. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
168,afrostream-avatar,517,Lutte TV,lutte-tv,lutte-tv,/tools/afrostream/creator/lutte-tv/,/assets/img/afrostream/creators/,lutte-tv-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Lutte TV from SN. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: sports, wrestling, laamb, senegalese, culture. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
169,afrostream-avatar,516,Anas Officiel,anas-officiel,anas-officiel,/tools/afrostream/creator/anas-officiel/,/assets/img/afrostream/creators/,anas-officiel-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Anas Officiel from DZ. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, afropop, algerian, rap, maghreb. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
170,afrostream-avatar,516,Arada Movies,arada-movies,arada-movies,/tools/afrostream/creator/arada-movies/,/assets/img/afrostream/creators/,arada-movies-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Arada Movies from ET. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, movies, ethiopian, comedy, drama. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
171,afrostream-avatar,516,Ariel Sheney,ariel-sheney,ariel-sheney,/tools/afrostream/creator/ariel-sheney/,/assets/img/afrostream/creators/,ariel-sheney-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Ariel Sheney from CI. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, coupe-decale, ivorian, dj-arafat-legacy. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
172,afrostream-avatar,516,Christina Shusho,christina-shusho,christina-shusho,/tools/afrostream/creator/christina-shusho/,/assets/img/afrostream/creators/,christina-shusho-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Christina Shusho from TZ. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: gospel, music, tanzanian, worship, faith. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
173,afrostream-avatar,516,DJ Arafat,dj-arafat-legacy,dj-arafat-legacy,/tools/afrostream/creator/dj-arafat-legacy/,/assets/img/afrostream/creators/,dj-arafat-legacy-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for DJ Arafat from CI. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, coupe-decale, ivorian, dance, legend. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
174,afrostream-avatar,516,Ferre Gola,ferre-gola,ferre-gola,/tools/afrostream/creator/ferre-gola/,/assets/img/afrostream/creators/,ferre-gola-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Ferre Gola from CD. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rumba, ndombolo, congolese. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
175,afrostream-avatar,516,Frida Choco Bronze,frida-choco-bronze,frida-choco-bronze,/tools/afrostream/creator/frida-choco-bronze/,/assets/img/afrostream/creators/,frida-choco-bronze-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Frida Choco Bronze from CM. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, dance, cooking, cameroonian, entertainment. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
176,afrostream-avatar,516,Isbae U,isbae-u,isbae-u,/tools/afrostream/creator/isbae-u/,/assets/img/afrostream/creators/,isbae-u-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Isbae U from NG. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, skits, nigerian, entertainment. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
177,afrostream-avatar,516,Krimo Iifar,krimo-iifar,krimo-iifar,/tools/afrostream/creator/krimo-iifar/,/assets/img/afrostream/creators/,krimo-iifar-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Krimo Iifar from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, films, moroccan, vlogs, drama. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
178,afrostream-avatar,516,Kwadwo Sheldon,kwadwo-sheldon,kwadwo-sheldon,/tools/afrostream/creator/kwadwo-sheldon/,/assets/img/afrostream/creators/,kwadwo-sheldon-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Kwadwo Sheldon from GH. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, commentary, ghanaian, reaction. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
179,afrostream-avatar,516,Nasty C,nasty-c,nasty-c,/tools/afrostream/creator/nasty-c/,/assets/img/afrostream/creators/,nasty-c-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Nasty C from ZA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, hiphop, rap, south-african, durban. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
180,afrostream-avatar,516,Sara El Fadili,sara-el-fadili,sara-el-fadili,/tools/afrostream/creator/sara-el-fadili/,/assets/img/afrostream/creators/,sara-el-fadili-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Sara El Fadili from MA. Broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, family, moroccan, parenting, humor. Centered head-and-shoulders, circular-crop safe, warm studio lighting, no logos, no text.","If guardrails reject the name, retry with only the country/category/tags cues and keep the same filename."
181,car-hero,423,Honda Civic 2004,honda-civic-2004,honda-civic-2004,/cars/vehicle/honda-civic-2004/,/assets/img/cars/honda/civic/2004/,honda-civic-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Civic 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
182,car-hero,421,Honda CR-V 2010,honda-cr-v-2010,honda-cr-v-2010,/cars/vehicle/honda-cr-v-2010/,/assets/img/cars/honda/cr-v/2010/,honda-cr-v-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda CR-V 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
183,car-hero,418,Honda HR-V / Vezel 2016,honda-hr-v-vezel-2016,honda-hr-v-vezel-2016,/cars/vehicle/honda-hr-v-vezel-2016/,/assets/img/cars/honda/hr-v-vezel/2016/,honda-hr-v-vezel-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda HR-V / Vezel 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
