route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-ghana/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-ghana/index.html,/tools/car-import-cost/ghana/,Coût importation véhicule — Ghana | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Ghana » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Ghana,1,1,0,0,
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-kenya/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-kenya/index.html,/tools/car-import-cost/kenya/,Coût importation véhicule — Kenya | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Kenya » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Kenya,1,1,0,0,
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-nigeria/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-nigeria/index.html,/tools/car-import-cost/nigeria/,Coût importation véhicule — Nigéria | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Nigéria » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Nigéria,1,1,0,0,
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-ouganda/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-ouganda/index.html,/tools/car-import-cost/uganda/,Coût importation véhicule — Ouganda | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Ouganda » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Ouganda,1,1,0,0,
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-tanzanie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-tanzanie/index.html,/tools/car-import-cost/tanzania/,Coût importation véhicule — Tanzanie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Tanzanie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Tanzanie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-zambie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-importation-d-un-vehicule-zambie/index.html,/tools/car-import-cost/zambia/,Coût importation véhicule — Zambie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’importation d’un véhicule — Zambie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’importation d’un véhicule — Zambie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-safari/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-safari/index.html,/tools/safari-cost/,Calculateur de budget safari | AfroTools,"Additionnez devis opérateur, droits de parc, transferts, vols et réserve sans inventer permis, disponibilité ou tarif officiel.",Calculateur de budget safari,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-afrique-du-sud/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-afrique-du-sud/index.html,/tools/employee-cost/south-africa/,Calculateur du coût d’un salarié — Afrique du Sud | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Afrique du Sud » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Afrique du Sud,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-algerie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-algerie/index.html,/tools/employee-cost/algeria/,Calculateur du coût d’un salarié — Algérie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Algérie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Algérie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-angola/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-angola/index.html,/tools/employee-cost/angola/,Calculateur du coût d’un salarié — Angola | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Angola » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Angola,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-benin/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-benin/index.html,/tools/employee-cost/benin/,Calculateur du coût d’un salarié — Bénin | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Bénin » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Bénin,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-botswana/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-botswana/index.html,/tools/employee-cost/botswana/,Calculateur du coût d’un salarié — Botswana | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Botswana » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Botswana,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-burkina-faso/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-burkina-faso/index.html,/tools/employee-cost/burkina-faso/,Calculateur du coût d’un salarié — Burkina Faso | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Burkina Faso » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Burkina Faso,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-burundi/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-burundi/index.html,/tools/employee-cost/burundi/,Calculateur du coût d’un salarié — Burundi | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Burundi » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Burundi,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-cameroun/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-cameroun/index.html,/tools/employee-cost/cameroon/,Calculateur du coût d’un salarié — Cameroun | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Cameroun » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Cameroun,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-cap-vert/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-cap-vert/index.html,/tools/employee-cost/cape-verde/,Calculateur du coût d’un salarié — Cap-Vert | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Cap-Vert » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Cap-Vert,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-comores/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-comores/index.html,/tools/employee-cost/comoros/,Calculateur du coût d’un salarié — Comores | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Comores » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Comores,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-congo-brazzaville/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-congo-brazzaville/index.html,/tools/employee-cost/republic-of-congo/,Calculateur du coût d’un salarié — Congo-Brazzaville | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Congo-Brazzaville » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Congo-Brazzaville,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-cote-d-ivoire/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-cote-d-ivoire/index.html,/tools/employee-cost/cote-divoire/,Calculateur du coût d’un salarié — Côte d’Ivoire | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Côte d’Ivoire » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Côte d’Ivoire,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-djibouti/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-djibouti/index.html,/tools/employee-cost/djibouti/,Calculateur du coût d’un salarié — Djibouti | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Djibouti » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Djibouti,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-egypte/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-egypte/index.html,/tools/employee-cost/egypt/,Calculateur du coût d’un salarié — Égypte | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Égypte » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Égypte,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-erythree/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-erythree/index.html,/tools/employee-cost/eritrea/,Calculateur du coût d’un salarié — Érythrée | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Érythrée » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Érythrée,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-eswatini/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-eswatini/index.html,/tools/employee-cost/eswatini/,Calculateur du coût d’un salarié — Eswatini | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Eswatini » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Eswatini,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-ethiopie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-ethiopie/index.html,/tools/employee-cost/ethiopia/,Calculateur du coût d’un salarié — Éthiopie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Éthiopie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Éthiopie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-gabon/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-gabon/index.html,/tools/employee-cost/gabon/,Calculateur du coût d’un salarié — Gabon | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Gabon » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Gabon,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-gambie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-gambie/index.html,/tools/employee-cost/gambia/,Calculateur du coût d’un salarié — Gambie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Gambie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Gambie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-ghana/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-ghana/index.html,/tools/employee-cost/ghana/,Calculateur du coût d’un salarié — Ghana | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Ghana » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Ghana,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-guinee-bissau/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-guinee-bissau/index.html,/tools/employee-cost/guinea-bissau/,Calculateur du coût d’un salarié — Guinée-Bissau | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Guinée-Bissau » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Guinée-Bissau,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-guinee-equatoriale/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-guinee-equatoriale/index.html,/tools/employee-cost/equatorial-guinea/,Calculateur du coût d’un salarié — Guinée équatoriale | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Guinée équatoriale » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Guinée équatoriale,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-guinee/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-guinee/index.html,/tools/employee-cost/guinea/,Calculateur du coût d’un salarié — Guinée | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Guinée » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Guinée,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-kenya/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-kenya/index.html,/tools/employee-cost/kenya/,Calculateur du coût d’un salarié — Kenya | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Kenya » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Kenya,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-lesotho/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-lesotho/index.html,/tools/employee-cost/lesotho/,Calculateur du coût d’un salarié — Lesotho | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Lesotho » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Lesotho,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-liberia/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-liberia/index.html,/tools/employee-cost/liberia/,Calculateur du coût d’un salarié — Libéria | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Libéria » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Libéria,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-libye/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-libye/index.html,/tools/employee-cost/libya/,Calculateur du coût d’un salarié — Libye | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Libye » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Libye,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-madagascar/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-madagascar/index.html,/tools/employee-cost/madagascar/,Calculateur du coût d’un salarié — Madagascar | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Madagascar » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Madagascar,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-malawi/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-malawi/index.html,/tools/employee-cost/malawi/,Calculateur du coût d’un salarié — Malawi | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Malawi » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Malawi,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-mali/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-mali/index.html,/tools/employee-cost/mali/,Calculateur du coût d’un salarié — Mali | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Mali » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Mali,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-maroc/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-maroc/index.html,/tools/employee-cost/morocco/,Calculateur du coût d’un salarié — Maroc | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Maroc » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Maroc,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-maurice/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-maurice/index.html,/tools/employee-cost/mauritius/,Calculateur du coût d’un salarié — Maurice | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Maurice » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Maurice,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-mauritanie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-mauritanie/index.html,/tools/employee-cost/mauritania/,Calculateur du coût d’un salarié — Mauritanie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Mauritanie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Mauritanie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-mozambique/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-mozambique/index.html,/tools/employee-cost/mozambique/,Calculateur du coût d’un salarié — Mozambique | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Mozambique » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Mozambique,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-namibie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-namibie/index.html,/tools/employee-cost/namibia/,Calculateur du coût d’un salarié — Namibie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Namibie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Namibie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-niger/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-niger/index.html,/tools/employee-cost/niger/,Calculateur du coût d’un salarié — Niger | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Niger » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Niger,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-nigeria/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-nigeria/index.html,/tools/employee-cost/nigeria/,Calculateur du coût d’un salarié — Nigéria | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Nigéria » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Nigéria,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-ouganda/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-ouganda/index.html,/tools/employee-cost/uganda/,Calculateur du coût d’un salarié — Ouganda | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Ouganda » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Ouganda,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-rdc/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-rdc/index.html,/tools/employee-cost/dr-congo/,Calculateur du coût d’un salarié — RDC | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — RDC » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — RDC,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-republique-centrafricaine/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-republique-centrafricaine/index.html,/tools/employee-cost/central-african-republic/,Coût salarié — République centrafricaine | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — République centrafricaine » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — République centrafricaine,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-rwanda/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-rwanda/index.html,/tools/employee-cost/rwanda/,Calculateur du coût d’un salarié — Rwanda | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Rwanda » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Rwanda,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-sao-tome-et-principe/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-sao-tome-et-principe/index.html,/tools/employee-cost/sao-tome/,Coût salarié — Sao Tomé-et-Principe | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Sao Tomé-et-Principe » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Sao Tomé-et-Principe,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-senegal/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-senegal/index.html,/tools/employee-cost/senegal/,Calculateur du coût d’un salarié — Sénégal | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Sénégal » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Sénégal,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-seychelles/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-seychelles/index.html,/tools/employee-cost/seychelles/,Calculateur du coût d’un salarié — Seychelles | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Seychelles » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Seychelles,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-sierra-leone/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-sierra-leone/index.html,/tools/employee-cost/sierra-leone/,Calculateur du coût d’un salarié — Sierra Leone | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Sierra Leone » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Sierra Leone,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-somalie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-somalie/index.html,/tools/employee-cost/somalia/,Calculateur du coût d’un salarié — Somalie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Somalie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Somalie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-soudan-du-sud/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-soudan-du-sud/index.html,/tools/employee-cost/south-sudan/,Calculateur du coût d’un salarié — Soudan du Sud | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Soudan du Sud » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Soudan du Sud,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-soudan/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-soudan/index.html,/tools/employee-cost/sudan/,Calculateur du coût d’un salarié — Soudan | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Soudan » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Soudan,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-tanzanie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-tanzanie/index.html,/tools/employee-cost/tanzania/,Calculateur du coût d’un salarié — Tanzanie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Tanzanie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Tanzanie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-tchad/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-tchad/index.html,/tools/employee-cost/chad/,Calculateur du coût d’un salarié — Tchad | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Tchad » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Tchad,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-togo/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-togo/index.html,/tools/employee-cost/togo/,Calculateur du coût d’un salarié — Togo | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Togo » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Togo,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-tunisie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-tunisie/index.html,/tools/employee-cost/tunisia/,Calculateur du coût d’un salarié — Tunisie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Tunisie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Tunisie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-zambie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-zambie/index.html,/tools/employee-cost/zambia/,Calculateur du coût d’un salarié — Zambie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Zambie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Zambie,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-salarie-zimbabwe/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-salarie-zimbabwe/index.html,/tools/employee-cost/zimbabwe/,Calculateur du coût d’un salarié — Zimbabwe | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût d’un salarié — Zimbabwe » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût d’un salarié — Zimbabwe,1,1,0,0,
/fr/tools/calculateur-du-cout-d-un-trajet/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-d-un-trajet/index.html,/tools/route-cost/,Comparateur du coût d’un trajet logistique | AfroTools,"Comparez route, rail et mer avec poids, distance, frontières et valeur du temps saisis, sans promesse de disponibilité.",Comparateur du coût d’un trajet logistique,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-afrique-du-sud/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-afrique-du-sud/index.html,/tools/gas-lpg-cost/south-africa/,Calculateur du coût du gaz GPL — Afrique du Sud | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Afrique du Sud » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Afrique du Sud,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-angola/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-angola/index.html,/tools/gas-lpg-cost/angola/,Calculateur du coût du gaz GPL — Angola | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Angola » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Angola,1,1,0,0,
