file,line,phrase,surface,context
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11779","coming soon","source","""status"": ""Coming soon"","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11794","coming soon","source","""status"": ""Coming soon"","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11809","coming soon","source","""status"": ""Coming soon"","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11824","coming soon","source","""status"": ""Coming soon"","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11839","coming soon","source","""status"": ""Coming soon"","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","11863","AI-powered","source"," business ideas across Africa with real startup costs, breakeven timelines, and AI-powered feasibility analysis."","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","15786","AI-powered","source","cs, appliances, and more across African e-commerce platforms and local markets. AI-powered price comparison for Nigeria, Kenya, South Africa, Ghana, Egypt a..."","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16191","AI-powered","source","an creators. Plan posts across Instagram, TikTok, YouTube, X, and LinkedIn with AI-powered content ideas, cultural calendar integration, and pillar-balanced sche..."","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16221","AI-powered","source","""description"": ""Platform-perfect captions with one tap. AI-powered caption writer that understands Instagram, X, LinkedIn, TikTok & Facebook formatting. 3 variations,"
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16356","AI-powered","source","description"": ""Build a stunning media kit and rate card that lands brand deals. AI-powered bio writer, audience insights, 6 professional templates, instant PDF — built for African creators."""
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16386","AI-powered","source","""description"": ""Your creative brain, amplified. AI-powered caption writer, script generator, hook creator, and content repurposer — writes in YOUR voice with "
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16401","AI-powered","source","eatives. Track income, expenses, and profitability. Know your real hourly rate. AI-powered financial insights."","
".claude/worktrees/jolly-brown-580bda/data/tool-directory.json","16476","AI-powered","source","nt once, get platform-ready posts for Instagram, X, LinkedIn, TikTok, and more. AI-powered content repurposing for African creators. One input, multiple outputs."","
".claude/worktrees/jolly-brown-580bda/data/trade/b2b-payments-data.js","1","robust","source","tary trade"",proscons:{pros:[""Universal acceptance"",""No payment limits"",""Legally robust"",""All currencies""],cons:[""Slow (2-5 days)"",""Expensive for small payments"",""Unpredictable intermedia"
".claude/worktrees/jolly-brown-580bda/djibouti/index.html","154","coming soon","page","<h3>More Djibouti tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/docs/car-import-cost-implementation-note.md","21","ecosystem","source","- Existing transport ecosystem links: import duty, vehicle import duty, currency converter, delivery cost, insurance, and loan too"
".claude/worktrees/jolly-brown-580bda/docs/COMPETITOR-ANALYSIS.md","41","solution","source","TaxTim is South Africa's leading tax solution, offering PAYE, capital gains, small business, and full tax return filing integrated with SARS e-fi"
".claude/worktrees/jolly-brown-580bda/docs/COMPETITOR-ANALYSIS.md","156","ecosystem","source","urrency + scenario planner + AI + (future) payroll + (future) expense tracker = ecosystem lock-in"
".claude/worktrees/jolly-brown-580bda/docs/COMPETITOR-ANALYSIS.md","305","ecosystem","source","4. **Build ecosystem** (integrations, partner channels, content) to raise switching costs"
".claude/worktrees/jolly-brown-580bda/docs/CREATIVE-CATEGORY-TAXONOMY.md","27","ecosystem","source","- `Creator Studio`, `Creator Suite`, and `Streamer University` are ecosystem product surfaces and do not increase the registry-backed tool count."
".claude/worktrees/jolly-brown-580bda/docs/EDUCATION-CATEGORY-TAXONOMY.md","27","ecosystem","source","- `AfroJAMB` and `AfroStudy` are ecosystem product surfaces and are not part of the registry tool count."
".claude/worktrees/jolly-brown-580bda/docs/pdf-tools-hub.html","349","coming soon","page","/* ===== COMING SOON BADGE ===== */"
".claude/worktrees/jolly-brown-580bda/docs/pdf-tools-hub.html","353","coming soon","page","content: 'Coming Soon';"
".claude/worktrees/jolly-brown-580bda/docs/pdf-tools-hub.html","595","AI-powered","page","name: ""OCR PDF"", desc: ""Make scanned PDFs searchable. Extract text from images. AI-powered."", cat: ""optimize"", icon: ""👁️"", accent: ""#8b5cf6"", href: ""/tools/pdf-ocr"" },"
".claude/worktrees/jolly-brown-580bda/document-pdf/index.html","206","coming soon","page","var badgeText=t.status==='new'?'New':(ok?'Live':'Coming Soon');"
".claude/worktrees/jolly-brown-580bda/document-pdf/index.html","238","coming soon","page","idth:8px;height:8px;border-radius:50%;background:#d1d5db;flex-shrink:0""></span> Coming Soon <span style=""font-size:13px;font-weight:500;color:#6b7280;"">('+filteredPipe.length+')</span></h2>';"
".claude/worktrees/jolly-brown-580bda/dr-congo/index.html","109","coming soon","page","v g"">40%</div></div><div class=""st""><div class=""sl"">Status</div><div class=""sv"">Coming Soon</div></div></div>"
".claude/worktrees/jolly-brown-580bda/dr-congo/index.html","114","coming soon","page","iv class=""td"">Progressive IPR to 40% + 5% additional tax. AI Advisor. Free PDF. Coming soon.</div></div><div class=""tr""><span class=""bs"">Coming Soon</span></div></div>"
".claude/worktrees/jolly-brown-580bda/drc/index.html","134","coming soon","page","<h3>More DR Congo tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/ecommerce/index.html","145","coming soon","page","us:100px;font-size:10px;font-weight:700;color:#6b7280;text-transform:uppercase"">Coming Soon</span>';"
".claude/worktrees/jolly-brown-580bda/ecommerce/index.html","156","coming soon","page","<span style=""width:8px;height:8px;border-radius:50%;background:#d1d5db""></span> Coming Soon</h2>';"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","24","ecosystem","page","<link rel=""stylesheet"" href=""/assets/css/education-ecosystem-strip.css?v=cf587ae3"">"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","481","ecosystem","page","<div class=""edu-ecosystem"">"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","482","ecosystem","page","<div class=""edu-ecosystem-card"">"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","483","ecosystem","page","<div class=""edu-ecosystem-copy"">"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","484","ecosystem","page","<div class=""edu-ecosystem-label"">AfroTools Education System</div>"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","485","ecosystem","page","<p>AfroStudy is the KCSE-focused exam prep product in the AfroTools education ecosystem. Use the main education hub for the full taxonomy, and Education Hub when you want a profile-led ro"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","487","ecosystem","page","<div class=""edu-ecosystem-links"">"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","1089","coming soon","page","/* Coming Soon */"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","1131","coming soon","page","html += '<span class=""sc-badge soon"">COMING SOON</span>';"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","1319","solution","page",":2021,number:3,topic:'acids-bases',type:'mcq',text:'What is the pH of a neutral solution?',options:{A:'0',B:'7',C:'14',D:'1'},correctAnswer:'B',marks:1,explanation:'pH 7 is neutral. Below "
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","1944","solution","page","{ q: 'What is plasmolysis?', a: 'When a plant cell loses water to a hypertonic solution and the cell membrane pulls away from the cell wall.' },"
".claude/worktrees/jolly-brown-580bda/education/afrostudy/index.html","1970","solution","page","B4- ends attract and surround the ions, pulling them away from the lattice into solution.' }"
".claude/worktrees/jolly-brown-580bda/education/index.html","201","ecosystem","page","<p class=""ss"">These are the productized entry points in the education ecosystem. Education Hub is the central student cockpit and operating layer for the wider education app, and "
".claude/worktrees/jolly-brown-580bda/education/index.html","308","ecosystem","page","ucket.registryCount+' registry-backed · '+(productCount-bucket.registryCount)+' ecosystem-only'"
".claude/worktrees/jolly-brown-580bda/engineering/afrodraft/src/ui/WorkspaceShell.js","1","seamless","source","ves through a bridge adapter when one is connected. Without it, AfroDraft stays seamless by guiding the user through DXF plus native project backups.</div>\n </div>\n </section>\n <section"
".claude/worktrees/jolly-brown-580bda/engineering/floor-planner/index.html","12","AI-powered","page","<meta property=""og:title"" content=""AfroPlan - AI-Powered Floor Planner for Africa"">"
".claude/worktrees/jolly-brown-580bda/engineering/floor-planner/index.html","50","AI-powered","page","<meta name=""twitter:title"" content=""AfroPlan - AI-Powered Floor Planner for Africa"">"
".claude/worktrees/jolly-brown-580bda/engineering/index.html","343","coming soon","page","idth:8px;height:8px;border-radius:50%;background:#d1d5db;flex-shrink:0""></span> Coming Soon <span style=""font-size:13px;font-weight:500;color:#6b7280;"">('+filteredPipe.length+')</span></h2>';"
".claude/worktrees/jolly-brown-580bda/engines/afroatlas-engine.js","1","leverage","source","eracy:73,rrs:75,tagline:""Africa's Largest Economy by Population with Suez Canal Leverage"",paradox:""Controls 12% of global trade via the Suez yet runs a $31B trade deficit and imports more "
".claude/worktrees/jolly-brown-580bda/engines/afropayroll-os-engine.js","1","AI-powered","source","t-contract""},{toolId:""labour-law-advisor"",label:""Get Labour Law Briefing"",desc:""AI-powered briefing on the key things to know before hiring in each target country."",required:!1}]},offboardin"
".claude/worktrees/jolly-brown-580bda/engines/creator-canvas-engine.js","1","coming soon","source","g Hours"",""Job Vacancy"",""Market Special"",""New Arrival"",""Flash Sale"",""Thank You"",""Coming Soon"",""Countdown"",""Live Now"",""Podcast Cover"",""Recipe Card"",""Fit Check"",""Hair Goals"",""Travel Diary"",""Work"
".claude/worktrees/jolly-brown-580bda/equatorial-guinea/index.html","134","coming soon","page","<h3>More Equatorial Guinea tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/eritrea/index.html","133","coming soon","page","<h3>More Eritrea tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/eswatini/index.html","133","coming soon","page","<h3>More Eswatini tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/ethiopia/index.html","134","coming soon","page","<h3>More Ethiopia tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/faq/index.html","348","AI-powered","page","do offer optional Pro features (like premium PDF exports, batch processing, and AI-powered insights) for power users who want to support the platform, but the core tools — every PAYE calcula"
".claude/worktrees/jolly-brown-580bda/fr/all-tools/index.html","84","AI-powered","page",".tool-card.ai-powered::after{content:'✦ IA';position:absolute;top:12px;right:12px;background:linear-gradient(135deg,#7c3a"
".claude/worktrees/jolly-brown-580bda/fr/all-tools/index.html","280","AI-powered","page","// AI-powered tools list"
".claude/worktrees/jolly-brown-580bda/fr/all-tools/index.html","380","AI-powered","page","const cardClass = isAiTool ? 'tool-card ai-powered' : live && isNew(t) ? 'tool-card new' : 'tool-card';"
".claude/worktrees/jolly-brown-580bda/fr/blog/wave-vs-orange-money-senegal-2026/index.html","354","solution","page","est sur Orange Money et que vous &ecirc;tes sur Wave (ou inversement), la seule solution est de retirer en esp&egrave;ces puis de d&eacute;poser sur l'autre plateforme &mdash; ce qui g&eac"
".claude/worktrees/jolly-brown-580bda/fr/ecommerce/index.html","121","coming soon","page","us:100px;font-size:10px;font-weight:700;color:#6b7280;text-transform:uppercase"">Coming Soon</span>';"
".claude/worktrees/jolly-brown-580bda/fr/index.html","2161","robust","page","// Scroll reveal — robust observer with fallback"
".claude/worktrees/jolly-brown-580bda/fr/mortgage-property/index.html","139","coming soon","page","/* ── COMING SOON TOAST ── */"
".claude/worktrees/jolly-brown-580bda/fr/mortgage-property/index.html","456","coming soon","page","<div id=""toast"">🔔 Coming soon — get notified when it launches</div>"
".claude/worktrees/jolly-brown-580bda/fr/mortgage-property/index.html","459","coming soon","page","// Coming soon toast"
".claude/worktrees/jolly-brown-580bda/fr/telecom/internet-entreprise/index.html","57","solution","page","P ou le support client. Pour un petit bureau, une bonne fibre partagee avec une solution de secours mobile peut suffire.</div></details>"
".claude/worktrees/jolly-brown-580bda/fr/tools/calculateur-marge/index.html","59","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/comparateur-texte/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/compte-rendu-reunion/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/constructeur-cron/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/convertisseur-donnees/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/cout-forage/index.html","71","solution","page","jeur dans de nombreuses régions africaines. Le forage d’un puits est souvent la solution la plus fiable pour les propriétaires résidentiels et les promoteurs immobiliers.</p>"
".claude/worktrees/jolly-brown-580bda/fr/tools/cout-geometre/index.html","273","AI-powered","page","['Select a country to get AI-powered insights on land survey requirements and surveyor verification tips.', ""Sélectionnez un pays pour o"
".claude/worktrees/jolly-brown-580bda/fr/tools/cout-geometre/index.html","289","AI-powered","page","['Select a country to get AI-powered insights on title verification risks and tips.', 'Sélectionnez un pays pour obtenir des conseils IA"
".claude/worktrees/jolly-brown-580bda/fr/tools/editeur-markdown/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/generateur-recu/index.html","55","solution","page"," des codes QR pour la vérification et de télécharger le résultat en PDF haute résolution. Toutes les devises africaines sont prises en charge.</p>"
".claude/worktrees/jolly-brown-580bda/fr/tools/immobilier-diaspora/index.html","262","AI-powered","page","['Enter your corridor details to get AI-powered insights on diaspora property investment strategy and FX risk management.', ""Saisissez vos paramètr"
".claude/worktrees/jolly-brown-580bda/fr/tools/immobilier-diaspora/index.html","293","AI-powered","page","['AI-powered insights on diaspora property investment strategy and FX risk management.', ""des recommandations IA"
".claude/worktrees/jolly-brown-580bda/fr/tools/pdf-en-image/index.html","63","solution","page",">Transformez chaque page de votre document en image PNG ou JPG. Choisissez la résolution et le format de sortie.</p>"
".claude/worktrees/jolly-brown-580bda/fr/tools/pdf-en-image/index.html","67","solution","page","<details><summary>Puis-je choisir la résolution ?</summary><p>Oui, ajustez la résolution. Les résolutions élevées produisent des images plus nettes"
".claude/worktrees/jolly-brown-580bda/fr/tools/permis-construire/index.html","244","AI-powered","page","['Select a country to get AI-powered insights on building permit requirements and how to avoid common rejection reasons.', 'Choisissez u"
".claude/worktrees/jolly-brown-580bda/fr/tools/plus-value-immobiliere/index.html","247","AI-powered","page","[""Select a country and enter your property sale details to get AI-powered CGT insights and tax optimisation tips."", ""Sélectionnez un pays et renseignez les détails de la ven"
".claude/worktrees/jolly-brown-580bda/fr/tools/plus-value-immobiliere/index.html","258","AI-powered","page","[""Select a country and enter your property sale details to get AI-powered CGT insights and tax optimisation tips."", ""Sélectionnez un pays et renseignez les détails de la ven"
".claude/worktrees/jolly-brown-580bda/fr/tools/projection-pension/index.html","307","AI-powered","page","['Select a country and project your pension to see AI-powered insights on the local pension system, contribution rules, tax benefits and retirement planning tips"
".claude/worktrees/jolly-brown-580bda/fr/tools/roi-immobilier/index.html","331","leverage","page","['Does leverage improve ROI?', 'Le levier améliore-t-il le ROI ?'],"
".claude/worktrees/jolly-brown-580bda/fr/tools/seuil-rentabilite/index.html","59","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/testeur-api/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/testeur-regex/index.html","66","coming soon","page","rtie""],[""File"",""Fichier""],[""Format"",""Format""],[""No results"",""Aucun résultat""],[""Coming Soon"",""Bientôt disponible""],[""Available now"",""Disponible""]];"
".claude/worktrees/jolly-brown-580bda/fr/tools/verification-locataire/index.html","237","AI-powered","page","['Start checking items to receive AI-powered tenant screening insights.', 'Commencez à cocher des éléments pour recevoir des analyses IA sur la "
".claude/worktrees/jolly-brown-580bda/fr/tools/verification-titre-foncier/index.html","267","AI-powered","page","['Select a country to get AI-powered insights on title verification risks and tips.', 'Sélectionnez un pays pour obtenir des conseils IA"
".claude/worktrees/jolly-brown-580bda/gabon/index.html","153","coming soon","page","<h3>More Gabon tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/gambia/index.html","152","coming soon","page","<h3>More Gambia tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/guinea/index.html","134","coming soon","page","<h3>More Guinea tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/guinea-bissau/index.html","133","coming soon","page","<h3>More Guinea-Bissau tools coming soon</h3>"
".claude/worktrees/jolly-brown-580bda/health-insurance/index.html","132","coming soon","page","us:100px;font-size:10px;font-weight:700;color:#6b7280;text-transform:uppercase"">Coming Soon</span>';"
".claude/worktrees/jolly-brown-580bda/health-insurance/index.html","142","coming soon","page","<span style=""width:8px;height:8px;border-radius:50%;background:#d1d5db""></span> Coming Soon</h2>';"
".claude/worktrees/jolly-brown-580bda/index.html","35","AI-powered","page","s Financial Operating System with African-context tools across 54 countries and AI-powered financial guidance."",""potentialAction"":{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlT"
".claude/worktrees/jolly-brown-580bda/index.html","377","AI-powered","page","currency converters, budget planners, PDF workspace, invoice generators, and an AI-powered financial advisor. Founded in 2025, AfroTools sources tax logic directly from national revenue auth"
".claude/worktrees/jolly-brown-580bda/index.html","456","AI-powered","page","<div class=""mk-creator-footer""><span>20 tools total</span><span>&#x2728; AI-Powered</span></div>"
".claude/worktrees/jolly-brown-580bda/index.html","659","AI-powered","page","take-home pay across all 54 African countries. Real tax bands, real deductions, AI-powered explanations.</p>"
".claude/worktrees/jolly-brown-580bda/index.html","1122","AI-powered","page","<div class=""cat-count"">20 tools &middot; AI-powered</div>"
".claude/worktrees/jolly-brown-580bda/index.html","1878","coming soon","page",": '<span class=""sd-badge sd-badge-soon"">Coming Soon</span>';"
".claude/worktrees/jolly-brown-580bda/index.html","1987","robust","page","// Scroll reveal — robust observer with fallback"
".claude/worktrees/jolly-brown-580bda/index.html","2054","coming soon","page",": '<div class=""cat-count"">Coming Soon</div>';"
".claude/worktrees/jolly-brown-580bda/jamb/accounts/1994/index.html","59","facilitate","page","ts"",""targetDescription"":""JAMB UTME""},""acceptedAnswer"":{""@type"":""Answer"",""text"":""facilitate decision-making"",""position"":1},""suggestedAnswer"":[{""@type"":""Answer"",""text"":""can be easily calculate"
".claude/worktrees/jolly-brown-580bda/jamb/accounts/1994/index.html","515","facilitate","page","></div><div class=""qcard-opt correct""><div class=""qcard-opt-letter"">B</div><div>facilitate decision-making</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>are sti"
".claude/worktrees/jolly-brown-580bda/jamb/accounts/2000/index.html","24","facilitate","page","hecks and bal- ances"",""position"":1},{""@type"":""Answer"",""text"":""Events clearly to facilitate strategic managerial de- cision-making"",""position"":2}]}</script>"
".claude/worktrees/jolly-brown-580bda/jamb/accounts/2000/index.html","156","facilitate","page","v class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>Events clearly to facilitate strategic managerial de- cision-making</div></div><div class=""qcard-opt correct""><div class=""qcard-"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","286","solution","page","<div class=""qcard-opt""><div class=""qcard-opt-letter"">A</div><div>molecules from solution of high concentration to low concentration</div></div><div class=""qcard-opt""><div class=""qcard-opt-"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","365","solution","page","ass=""qcard-text"">In a Biuret test, some protein was mixed with sodium hydroxide solution. Which of the following chemicals should be added to the mixture for a positive result?</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","495","solution","page","<div class=""qcard-text"">Fehling's solution will readily change colour from blue to a reddish colour when it is</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","496","solution","page","iv class=""qcard-opt""><div class=""qcard-opt-letter"">A</div><div>mixed with sugar solution in the cold</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">B</div><div>warmed or h"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","535","ecosystem","page","<div class=""qcard-text"">Green plants are important in the ecosystem because they are</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1984/index.html","595","solution","page","<div class=""qcard-text"">When a Spirogyra cell is immersed in a salt solution more concentrated than its cell sap, it</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1986/index.html","415","ecosystem","page","<div class=""qcard-text"">In an ecosystem, animals which feed directly on plants are called</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1986/index.html","425","ecosystem","page","<div class=""qcard-text"">In an agricultural ecosystem, the biotic component consists of</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1987/index.html","156","solution","page","-opt""><div class=""qcard-opt-letter"">A</div><div>prevent algal growth in culture solution</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">B</div><div>allow root growth</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1989/index.html","385","ecosystem","page","<div class=""qcard-text"">In an ecosystem, the LEAST efficient energy transfer link is from</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1990/index.html","155","facilitate","page","<div class=""qcard-text"">To facilitate gaseous exchange, breathing roots have</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1990/index.html","255","solution","page","ng food substances will produce a brick-red colour when warmed with Benedicts's solution</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1990/index.html","445","ecosystem","page","<div class=""qcard-text"">In a savanna ecosystem, the abiotic factors include</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1990/index.html","465","ecosystem","page"," class=""qcard-text"">Which of the organims will have the lowest population in an ecosystem?</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1991/index.html","195","solution","page","<div class=""qcard-text"">After 30 minutes, the level of sugar solution the above figure will</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1991/index.html","345","ecosystem","page","<div class=""qcard-text"">Organisms in an ecosystem are usually grouped according to their tropic level as</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1992/index.html","155","solution","page","<div class=""qcard-text"">5cm3 dilute sodium hydroxide solution and 5cm3 one percent copper sulphate solution are added to a solution of food specimen. The purple "
".claude/worktrees/jolly-brown-580bda/jamb/biology/1992/index.html","266","facilitate","page","ryo</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>facilitate the process of excretion in the foetus.</div></div></div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1993/index.html","205","solution","page","<div class=""qcard-text"">Osmic acid boiled with a solution of food substance gave a black precipitate . This indicated the presence of</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1993/index.html","396","ecosystem","page","me.</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>Ecosystem</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>Ecological niche. [PAGE"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1994/index.html","166","ecosystem","page","</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>an ecosystem</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>a niche.</div></div></d"
".claude/worktrees/jolly-brown-580bda/jamb/biology/1997/index.html","365","ecosystem","page","<div class=""qcard-text"">Toads and lizards in an ecosystem depend on a limited quantity of food. This is an example of</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2000/index.html","215","solution","page","<div class=""qcard-text"">The production of violet colouration, when dilute Na0H solution is added to a solution of food substance, followed by drops of 1 % CUSO4 solution while making indi"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2001/index.html","255","solution","page","<div class=""qcard-text"">When specimen X is mixed with few drops of iodine solution, the appearance of a blue-black colour confirms that X is</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2001/index.html","335","ecosystem","page","<div class=""qcard-text"">The highest percentage of energy in an ecosystem occurs at the level of the</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2001/index.html","345","ecosystem","page","<div class=""qcard-text"">The greatest influence on a stable ecosystem in nature is exerted by</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2003/index.html","106","solution","page","=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>is permeable to the salt solution</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>is a plant material</di"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2003/index.html","126","solution","page","-opt""><div class=""qcard-opt-letter"">A</div><div>Movement of water from the salt solution</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">B</div><div>Decrease in the size of"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2010/index.html","265","solution","page","div class=""qcard-text"">When the mixture of a food substance and Benedict&#x27;s solution was warmed, the solution changed from blue to black-red. This indicates the presence of</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2010/index.html","386","utilize","page","><div class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>helping it to utilize atmospheric nitrogen</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>se"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","29","solution","page","Description"":""JAMB UTME""},""acceptedAnswer"":{""@type"":""Answer"",""text"":""Hypertonic solution"",""position"":3},""suggestedAnswer"":[{""@type"":""Answer"",""text"":""Hypotonic solution"",""position"":0},{""@ty"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","45","utilize","page",":""Answer"",""text"":""they are rivals"",""position"":0},{""@type"":""Answer"",""text"":""they utilize respiratory wastes of each other"",""position"":2},{""@type"":""Answer"",""text"":""they are neighbours"",""pos"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","49","ecosystem","page",",""targetDescription"":""JAMB UTME""},""acceptedAnswer"":{""@type"":""Answer"",""text"":""an ecosystem"",""position"":2},""suggestedAnswer"":[{""@type"":""Answer"",""text"":""niche"",""position"":0},{""@type"":""Answer"","
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","225","solution","page","pts""><div class=""qcard-opt""><div class=""qcard-opt-letter"">A</div><div>Hypotonic solution</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">B</div><div>Isotonic solution</div>"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","385","utilize","page","div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">C</div><div>they utilize respiratory wastes of each other</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D<"
".claude/worktrees/jolly-brown-580bda/jamb/biology/2011/index.html","425","ecosystem","page","div><div class=""qcard-opt correct""><div class=""qcard-opt-letter"">C</div><div>an ecosystem</div></div><div class=""qcard-opt""><div class=""qcard-opt-letter"">D</div><div>a microhabitat</div></d"
