route,relPath,family,issue,evidence,fixCandidates
"/telecom/number-portability/","telecom/number-portability/index.html","telecom","late_multicolumn_collapse","telecom/number-portability/index.html: .info-grid keeps 2 columns until 550px.","telecom/number-portability/index.html | shared early-collapse layout pattern"
"/telecom/roaming-cost/","telecom/roaming-cost/index.html","telecom","late_multicolumn_collapse","telecom/roaming-cost/index.html: .row-2 keeps 2 columns until 700px. | telecom/roaming-cost/index.html: .row-3 keeps 3 columns until 700px. | telecom/roaming-cost/index.html: .compare-grid keeps 3 columns until 700px.","telecom/roaming-cost/index.html | shared early-collapse layout pattern"
"/telecom/sim-registration/","telecom/sim-registration/index.html","telecom","late_multicolumn_collapse","telecom/sim-registration/index.html: .info-grid keeps 2 columns until 550px.","telecom/sim-registration/index.html | shared early-collapse layout pattern"
"/telecom/starlink-compare/","telecom/starlink-compare/index.html","telecom","late_multicolumn_collapse","telecom/starlink-compare/index.html: .compare-grid keeps 2 columns until 600px. | telecom/starlink-compare/index.html: .summary-box keeps 2 columns until 600px.","telecom/starlink-compare/index.html | shared early-collapse layout pattern"
"/telecom/tv-compare/","telecom/tv-compare/index.html","telecom","horizontal_overflow_risk","telecom/tv-compare/index.html: table sets min-width to 600px.","telecom/tv-compare/index.html | shared overflow guard pattern"
"/telecom/whatsapp-vs-sms/","telecom/whatsapp-vs-sms/index.html","telecom","late_multicolumn_collapse","telecom/whatsapp-vs-sms/index.html: .form-grid keeps 2 columns until 600px. | telecom/whatsapp-vs-sms/index.html: .versus-grid keeps 3 columns until 640px. | telecom/whatsapp-vs-sms/index.html: .advantages keeps 2 columns until 600px.","telecom/whatsapp-vs-sms/index.html | shared early-collapse layout pattern"
"/terms/","terms/index.html","terms","tap_targets_below_44","terms/index.html: .toc a is likely about 29px tall.","terms/index.html | shared 44px tap target pattern"
"/thank-you/","thank-you/index.html","thank-you","tap_targets_below_44","thank-you/index.html: .social a is likely about 31.6px tall.","thank-you/index.html | shared 44px tap target pattern"
"/togo/","togo/index.html","togo","tap_targets_below_44","togo/index.html: .hub-cta a is likely about 38.9px tall.","togo/index.html | shared 44px tap target pattern"
"/togo/","togo/index.html","togo","late_multicolumn_collapse","togo/index.html: .hub-info-grid keeps 2 columns until 600px.","togo/index.html | shared early-collapse layout pattern"
"/tools/afcfta-tracker/","tools/afcfta-tracker/index.html","tools/afcfta-tracker","sub16_form_controls","tools/afcfta-tracker/index.html: .btn-primary sets control text to 13.6px.","tools/afcfta-tracker/index.html | shared mobile form sizing pattern"
"/tools/afcfta-tracker/","tools/afcfta-tracker/index.html","tools/afcfta-tracker","tap_targets_below_44","tools/afcfta-tracker/index.html: .tabs is likely about 27.2px tall. | tools/afcfta-tracker/index.html: .btn-primary is likely about 36.3px tall.","tools/afcfta-tracker/index.html | shared 44px tap target pattern"
"/tools/afcfta-tracker/","tools/afcfta-tracker/index.html","tools/afcfta-tracker","late_multicolumn_collapse","tools/afcfta-tracker/index.html: .corridor-grid keeps 2 columns until 600px. | tools/afcfta-tracker/index.html: .stats-row keeps 4 columns until no collapse rule. | tools/afcfta-tracker/index.html: .stats-row keeps 2 columns until no collapse rule. | tools/afcfta-tracker/index.html: .cat-grid keeps 3 columns until 600px.","tools/afcfta-tracker/index.html | shared early-collapse layout pattern"
"/tools/africa-conflict/detail.html","tools/africa-conflict/detail.html","tools/africa-conflict","late_multicolumn_collapse","tools/africa-conflict/style.css: .acd-overview-grid keeps 2 columns until 680px. | tools/africa-conflict/style.css: .acd-scenarios keeps 3 columns until 680px.","tools/africa-conflict/style.css | shared early-collapse layout pattern"
"/tools/africa-conflict/displacement.html","tools/africa-conflict/displacement.html","tools/africa-conflict","late_multicolumn_collapse","tools/africa-conflict/style.css: .acd-kpi-row keeps 2 columns until no collapse rule.","tools/africa-conflict/style.css | shared early-collapse layout pattern"
"/tools/africa-conflict/economy.html","tools/africa-conflict/economy.html","tools/africa-conflict","late_multicolumn_collapse","tools/africa-conflict/style.css: .acd-kpi-row keeps 2 columns until no collapse rule.","tools/africa-conflict/style.css | shared early-collapse layout pattern"
"/tools/africa-conflict/forecasts.html","tools/africa-conflict/forecasts.html","tools/africa-conflict","late_multicolumn_collapse","tools/africa-conflict/style.css: .acd-scenarios keeps 3 columns until 680px.","tools/africa-conflict/style.css | shared early-collapse layout pattern"
"/tools/africa-conflict/","tools/africa-conflict/index.html","tools/africa-conflict","late_multicolumn_collapse","tools/africa-conflict/style.css: .acd-kpi-row keeps 2 columns until 560px. | tools/africa-conflict/dashboard.css: .acd-section-intro keeps 2 columns until no collapse rule. | tools/africa-conflict/index.html: .acd-brief-form keeps 4 columns until 560px. | tools/africa-conflict/index.html: .acd-brief-result-grid keeps 4 columns until 560px. | tools/africa-conflict/index.html: .acd-brief-form keeps 2 columns until 560px. | tools/africa-conflict/index.html: .acd-brief-result-grid keeps 2 columns until 560px.","tools/africa-conflict/style.css | tools/africa-conflict/dashboard.css | tools/africa-conflict/index.html | shared early-collapse layout pattern"
"/tools/africa-conflict/","tools/africa-conflict/index.html","tools/africa-conflict","fixed_sidebar_320plus","tools/africa-conflict/dashboard.css: .acd-section-intro reserves a 440px sidebar until no collapse rule.","tools/africa-conflict/dashboard.css | shared sidebar collapse pattern"
"/tools/africa-flight/","tools/africa-flight/index.html","tools/africa-flight","sub16_form_controls","tools/africa-flight/index.html: .btn-calc sets control text to 15.2px.","tools/africa-flight/index.html | shared mobile form sizing pattern"
"/tools/africa-flight/","tools/africa-flight/index.html","tools/africa-flight","late_multicolumn_collapse","tools/africa-flight/index.html: .form-grid keeps 2 columns until 600px. | tools/africa-flight/index.html: .route-details keeps 4 columns until no collapse rule. | tools/africa-flight/index.html: .route-details keeps 2 columns until no collapse rule.","tools/africa-flight/index.html | shared early-collapse layout pattern"
"/tools/african-api-directory/","tools/african-api-directory/index.html","tools/african-api-directory","late_multicolumn_collapse","tools/african-api-directory/index.html: .filters keeps 4 columns until 680px. | tools/african-api-directory/index.html: .meta-grid keeps 2 columns until 680px. | tools/african-api-directory/index.html: .filters keeps 2 columns until 680px.","tools/african-api-directory/index.html | shared early-collapse layout pattern"
"/tools/african-meal-plan/","tools/african-meal-plan/index.html","tools/african-meal-plan","sub16_form_controls","tools/african-meal-plan/index.html: .toggle-btn sets control text to 11.5px.","tools/african-meal-plan/index.html | shared mobile form sizing pattern"
"/tools/african-meal-plan/","tools/african-meal-plan/index.html","tools/african-meal-plan","tap_targets_below_44","tools/african-meal-plan/index.html: .toggle-btn is likely about 29.8px tall.","tools/african-meal-plan/index.html | shared 44px tap target pattern"
"/tools/african-meal-plan/","tools/african-meal-plan/index.html","tools/african-meal-plan","late_multicolumn_collapse","tools/african-meal-plan/index.html: .row2 keeps 2 columns until 640px. | tools/african-meal-plan/index.html: .tdee-grid keeps 3 columns until no collapse rule. | tools/african-meal-plan/index.html: .tdee-grid keeps 2 columns until no collapse rule.","tools/african-meal-plan/index.html | shared early-collapse layout pattern"
"/tools/african-palette/","tools/african-palette/index.html","tools/african-palette","sub16_form_controls","tools/african-palette/index.html: .tab-btn sets control text to 13.1px.","tools/african-palette/index.html | shared mobile form sizing pattern"
"/tools/african-palette/","tools/african-palette/index.html","tools/african-palette","tap_targets_below_44","tools/african-palette/index.html: .tab-btn is likely about 33.7px tall.","tools/african-palette/index.html | shared 44px tap target pattern"
"/tools/african-palette/","tools/african-palette/index.html","tools/african-palette","late_multicolumn_collapse","tools/african-palette/index.html: .color-list keeps 5 columns until no collapse rule.","tools/african-palette/index.html | shared early-collapse layout pattern"
"/tools/afroatlas/","tools/afroatlas/index.html","tools/afroatlas","late_multicolumn_collapse","tools/afroatlas/style.css: .aa-grid keeps 3 columns until 480px. | tools/afroatlas/style.css: .aa-grid keeps 2 columns until 480px. | tools/afroatlas/index.html: .aa-brief-grid keeps 4 columns until 560px. | tools/afroatlas/index.html: .aa-brief-cards keeps 4 columns until 560px. | tools/afroatlas/index.html: .aa-brief-grid keeps 2 columns until 560px. | tools/afroatlas/index.html: .aa-brief-cards keeps 2 columns until 560px.","tools/afroatlas/style.css | tools/afroatlas/index.html | shared early-collapse layout pattern"
"/tools/afrokitchen/recipes/dovi/","tools/afrokitchen/recipes/dovi/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/dovi/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/egyptian-koshari/","tools/afrokitchen/recipes/egyptian-koshari/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/egyptian-koshari/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/ethiopian-doro-wat/","tools/afrokitchen/recipes/ethiopian-doro-wat/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/ethiopian-doro-wat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/ghanaian-waakye/","tools/afrokitchen/recipes/ghanaian-waakye/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/ghanaian-waakye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/moroccan-chicken-tagine/","tools/afrokitchen/recipes/moroccan-chicken-tagine/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/moroccan-chicken-tagine/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/nigerian-jollof-rice/","tools/afrokitchen/recipes/nigerian-jollof-rice/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/nigerian-jollof-rice/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afrokitchen/recipes/ugali-sukuma-wiki/","tools/afrokitchen/recipes/ugali-sukuma-wiki/index.html","tools/afrokitchen","custom_mobile_nav_search","tools/afrokitchen/recipes/ugali-sukuma-wiki/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrokitchen | assets/js/components/navbar.js adoption"
"/tools/afropayroll-os/employee.html","tools/afropayroll-os/employee.html","tools/afropayroll-os","late_multicolumn_collapse","tools/afropayroll-os/employee.html: .ape-grid keeps 2 columns until 860px. | tools/afropayroll-os/employee.html: .ape-strip keeps 4 columns until no collapse rule. | tools/afropayroll-os/employee.html: .ape-detail-grid keeps 4 columns until 560px. | tools/afropayroll-os/employee.html: .ape-strip,.ape-detail-grid keeps 2 columns until 560px.","tools/afropayroll-os/employee.html | shared early-collapse layout pattern"
"/tools/afropayroll-os/employee.html","tools/afropayroll-os/employee.html","tools/afropayroll-os","fixed_sidebar_320plus","tools/afropayroll-os/employee.html: .ape-grid reserves a 320px sidebar until 860px.","tools/afropayroll-os/employee.html | shared sidebar collapse pattern"
"/tools/afropayroll-os/employee.html","tools/afropayroll-os/employee.html","tools/afropayroll-os","horizontal_overflow_risk","tools/afropayroll-os/employee.html: table sets min-width to 720px.","tools/afropayroll-os/employee.html | shared overflow guard pattern"
"/tools/afropayroll-os/flow.html","tools/afropayroll-os/flow.html","tools/afropayroll-os","tap_targets_below_44","tools/afropayroll-os/flow.html: .apo-summary-row is likely about 32.3px tall.","tools/afropayroll-os/flow.html | shared 44px tap target pattern"
"/tools/afropayroll-os/","tools/afropayroll-os/index.html","tools/afropayroll-os","late_multicolumn_collapse","tools/afropayroll-os/index.html: .apo-pro-grid keeps 2 columns until 600px. | tools/afropayroll-os/index.html: .apo-steps-row keeps 3 columns until 600px.","tools/afropayroll-os/index.html | shared early-collapse layout pattern"
"/tools/afropayroll-os/","tools/afropayroll-os/index.html","tools/afropayroll-os","fixed_sidebar_320plus","tools/afropayroll-os/index.html: .apo-pro-grid reserves a 380px sidebar until 600px.","tools/afropayroll-os/index.html | shared sidebar collapse pattern"
"/tools/afropayroll-os/support.html","tools/afropayroll-os/support.html","tools/afropayroll-os","late_multicolumn_collapse","tools/afropayroll-os/support.html: .aps-metrics keeps 7 columns until no collapse rule. | tools/afropayroll-os/support.html: .aps-filters keeps 5 columns until 720px. | tools/afropayroll-os/support.html: .aps-board-grid keeps 2 columns until 720px. | tools/afropayroll-os/support.html: .aps-checklist keeps 2 columns until 720px. | tools/afropayroll-os/support.html: .aps-report-row keeps 2 columns until no collapse rule. | tools/afropayroll-os/support.html: .aps-metrics keeps 3 columns until no collapse rule.","tools/afropayroll-os/support.html | shared early-collapse layout pattern"
"/tools/afropayroll-os/workspace.html","tools/afropayroll-os/workspace.html","tools/afropayroll-os","late_multicolumn_collapse","tools/afropayroll-os/workspace.html: .apw-setup-grid keeps 4 columns until 720px. | tools/afropayroll-os/workspace.html: .apw-setup-grid.run keeps 4 columns until 720px. | tools/afropayroll-os/workspace.html: .apw-setup-checklist keeps 3 columns until 720px. | tools/afropayroll-os/workspace.html: .apw-status-strip keeps 3 columns until 720px. | tools/afropayroll-os/workspace.html: .apw-command-grid keeps 5 columns until 720px. | tools/afropayroll-os/workspace.html: .apw-client-metrics keeps 6 columns until no collapse rule.","tools/afropayroll-os/workspace.html | shared early-collapse layout pattern"
"/tools/afroprices/","tools/afroprices/index.html","tools/afroprices","tap_targets_below_44","tools/afroprices/index.html: .ap-listing-action a, .ap-listing-action span is likely about 30.4px tall.","tools/afroprices/index.html | shared 44px tap target pattern"
"/tools/afrorates/","tools/afrorates/index.html","tools/afrorates","sub16_form_controls","tools/afrorates/index.html: .search-box sets control text to 13.6px.","tools/afrorates/index.html | shared mobile form sizing pattern"
"/tools/afrorates/","tools/afrorates/index.html","tools/afrorates","late_multicolumn_collapse","tools/afrorates/index.html: .stats-row keeps 4 columns until no collapse rule. | tools/afrorates/index.html: .map-selection-stats keeps 2 columns until 480px. | tools/afrorates/index.html: .realrate-item keeps 3 columns until no collapse rule. | tools/afrorates/index.html: .partner-layout keeps 2 columns until 768px. | tools/afrorates/index.html: .stats-row keeps 2 columns until no collapse rule. | tools/afrorates/index.html: .yields-grid keeps 2 columns until 480px.","tools/afrorates/index.html | shared early-collapse layout pattern"
"/tools/afrorates/","tools/afrorates/index.html","tools/afrorates","fixed_sidebar_320plus","tools/afrorates/index.html: .partner-layout reserves a 320px sidebar until 768px.","tools/afrorates/index.html | shared sidebar collapse pattern"
"/tools/afrostream/admin.html","tools/afrostream/admin.html","tools/afrostream","sub16_form_controls","tools/afrostream/admin.html: .tab sets control text to 13.1px. | tools/afrostream/admin.html: .input sets control text to 13.6px. | tools/afrostream/admin.html: .btn sets control text to 13.1px. | tools/afrostream/admin.html: .btn-sm sets control text to 12px. | tools/afrostream/admin.html: .tab sets control text to 12px.","tools/afrostream/admin.html | shared mobile form sizing pattern"
"/tools/afrostream/admin.html","tools/afrostream/admin.html","tools/afrostream","tap_targets_below_44","tools/afrostream/admin.html: .tab is likely about 35.7px tall. | tools/afrostream/admin.html: .btn is likely about 31.7px tall. | tools/afrostream/admin.html: .btn-sm is likely about 24.4px tall. | tools/afrostream/admin.html: .toggle-label input[type=""checkbox""] is likely about 18px tall. | tools/afrostream/admin.html: .tab is likely about 30.4px tall.","tools/afrostream/admin.html | shared 44px tap target pattern"
"/tools/afrostream/admin.html","tools/afrostream/admin.html","tools/afrostream","custom_mobile_nav_search","tools/afrostream/admin.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrostream | shared app shell mobile pattern"
"/tools/afrostream/afroscore/","tools/afrostream/afroscore/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/methodology.css: .as-weight-grid keeps 3 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-grid,.as-methodology-flow,.as-weight-grid keeps 2 columns until 620px.","tools/afrostream/methodology.css | shared early-collapse layout pattern"
"/tools/afrostream/article.html","tools/afrostream/article.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/article.html: .as-related-articles keeps 3 columns until 640px. | tools/afrostream/article.html: .as-related-articles keeps 2 columns until 640px.","tools/afrostream/article.html | shared early-collapse layout pattern"
"/tools/afrostream/article.html","tools/afrostream/article.html","tools/afrostream","fixed_sidebar_320plus","tools/afrostream/article.html: .as-article-grid reserves a 720px sidebar until 900px.","tools/afrostream/article.html | shared sidebar collapse pattern"
"/tools/afrostream/calendar.html","tools/afrostream/calendar.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/calendar.html: .as-cal-grid keeps 7 columns until no collapse rule.","tools/afrostream/calendar.html | shared early-collapse layout pattern"
"/tools/afrostream/community.html","tools/afrostream/community.html","tools/afrostream","sub16_form_controls","tools/afrostream/community.html: .ch-success .btn-again sets control text to 13.6px. | tools/afrostream/community.html: .ch-auth-prompt .btn-signin sets control text to 13.6px.","tools/afrostream/community.html | shared mobile form sizing pattern"
"/tools/afrostream/community.html","tools/afrostream/community.html","tools/afrostream","tap_targets_below_44","tools/afrostream/community.html: .ch-success .btn-again is likely about 36.3px tall. | tools/afrostream/community.html: .ch-auth-prompt .btn-signin is likely about 36.3px tall.","tools/afrostream/community.html | shared 44px tap target pattern"
"/tools/afrostream/creator.html","tools/afrostream/creator.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/creator-profile.css: .as-profile-header keeps 2 columns until 680px. | tools/afrostream/creator-profile.css: .as-lc-total keeps 2 columns until 680px. | tools/afrostream/creator-profile.css: .as-nw-row keeps 3 columns until 680px. | tools/afrostream/creator-profile.css: .as-stream-header,.as-stream-row keeps 6 columns until no collapse rule. | tools/afrostream/creator-profile.css: .as-upcoming-card keeps 3 columns until 680px. | tools/afrostream/creator-profile.css: .as-gifter-row keeps 3 columns until no collapse rule.","tools/afrostream/creator-profile.css | tools/afrostream/creator.html | shared early-collapse layout pattern"
"/tools/afrostream/","tools/afrostream/index.html","tools/afrostream","tap_targets_below_44","tools/afrostream/index.html: .as-creator-card .as-creator-links a is likely about 21.1px tall.","tools/afrostream/index.html | shared 44px tap target pattern"
"/tools/afrostream/","tools/afrostream/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/style.css: .as-creator-featured-grid keeps 3 columns until 640px. | tools/afrostream/style.css: .as-creator-featured-grid keeps 2 columns until 640px. | tools/afrostream/index.html: .as-lane-grid keeps 4 columns until 640px. | tools/afrostream/index.html: .as-streamer-row keeps 3 columns until no collapse rule. | tools/afrostream/index.html: .as-lane-grid keeps 2 columns until 640px. | tools/afrostream/index.html: .as-streamer-row keeps 2 columns until no collapse rule.","tools/afrostream/style.css | tools/afrostream/index.html | shared early-collapse layout pattern"
"/tools/afrostream/methodology/","tools/afrostream/methodology/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/methodology.css: .as-methodology-grid keeps 4 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-flow keeps 3 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-grid,.as-methodology-flow,.as-weight-grid keeps 2 columns until 620px.","tools/afrostream/methodology.css | shared early-collapse layout pattern"
"/tools/afrostream/news.html","tools/afrostream/news.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/news.html: .as-lb-item keeps 3 columns until no collapse rule.","tools/afrostream/news.html | shared early-collapse layout pattern"
"/tools/afrostream/rankings.html","tools/afrostream/rankings.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/rankings.html: .as-status-panel keeps 4 columns until 640px. | tools/afrostream/rankings.html: .as-podium-grid keeps 3 columns until 640px. | tools/afrostream/rankings.html: .as-status-panel keeps 2 columns until 640px. | tools/afrostream/rankings.html: .as-podium-grid keeps 3 columns until 640px.","tools/afrostream/rankings.html | shared early-collapse layout pattern"
"/tools/afrostream/university/benchmark/methodology/","tools/afrostream/university/benchmark/methodology/index.html","tools/afrostream","horizontal_overflow_risk","tools/afrostream/university/benchmark/methodology/index.html: Inline style sets min-width to 520px.","tools/afrostream/university/benchmark/methodology/index.html | shared overflow guard pattern"
"/tools/afrostream/university/creator-dashboard/","tools/afrostream/university/creator-dashboard/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-dash-grid keeps 2 columns until 640px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/intelligence/monetization-report/","tools/afrostream/university/intelligence/monetization-report/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-report-stat-grid keeps 2 columns until no collapse rule.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/plan-generator/","tools/afrostream/university/plan-generator/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-form-grid keeps 2 columns until 640px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/platforms/","tools/afrostream/university/platforms/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-platform-body keeps 2 columns until 540px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/age-calculator/","tools/age-calculator/index.html","tools/age-calculator","late_multicolumn_collapse","tools/age-calculator/index.html: .detail-grid keeps 2 columns until 480px.","tools/age-calculator/index.html | shared early-collapse layout pattern"
"/tools/agent-commission/","tools/agent-commission/index.html","tools/agent-commission","sub16_form_controls","tools/agent-commission/index.html: .tab-btn sets control text to 13.6px. | tools/agent-commission/index.html: .tab-btn sets control text to 12.5px.","tools/agent-commission/index.html | shared mobile form sizing pattern"
"/tools/agent-commission/","tools/agent-commission/index.html","tools/agent-commission","tap_targets_below_44","tools/agent-commission/index.html: .tab-btn is likely about 36.3px tall. | tools/agent-commission/index.html: .tab-btn is likely about 31px tall.","tools/agent-commission/index.html | shared 44px tap target pattern"
"/tools/agent-commission/","tools/agent-commission/index.html","tools/agent-commission","late_multicolumn_collapse","tools/agent-commission/index.html: .comm-grid keeps 3 columns until no collapse rule. | tools/agent-commission/index.html: .comm-grid keeps 2 columns until no collapse rule.","tools/agent-commission/index.html | shared early-collapse layout pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","sub16_form_controls","tools/agric-profit/index.html: .form-group input,.form-group select sets control text to 15.2px. | tools/agric-profit/index.html: .btn sets control text to 15.2px.","tools/agric-profit/index.html | shared mobile form sizing pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","tap_targets_below_44","tools/agric-profit/index.html: .btn is likely about 39px tall.","tools/agric-profit/index.html | shared 44px tap target pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","late_multicolumn_collapse","tools/agric-profit/index.html: .form-grid keeps 2 columns until 600px.","tools/agric-profit/index.html | shared early-collapse layout pattern"
"/tools/ajo-chama/","tools/ajo-chama/index.html","tools/ajo-chama","late_multicolumn_collapse","tools/ajo-chama/index.html: .form-row keeps 2 columns until 640px. | tools/ajo-chama/index.html: .stat-grid keeps 2 columns until no collapse rule.","tools/ajo-chama/index.html | shared early-collapse layout pattern"
"/tools/ajo-interest/","tools/ajo-interest/index.html","tools/ajo-interest","late_multicolumn_collapse","tools/ajo-interest/index.html: .risk-grid keeps 4 columns until 430px. | tools/ajo-interest/index.html: .risk-grid keeps 2 columns until 430px. | tools/ajo-interest/index.html: .afun keeps 2 columns until 500px.","tools/ajo-interest/index.html | shared early-collapse layout pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","sub16_form_controls","assets/css/african-workflow.css: .afw-route-actions a,.afw-route-actions button sets control text to 11.5px. | assets/css/african-workflow.css: .afw-modal input sets control text to 14.4px. | tools/ajo-tracker/app.html: .btn sets control text to 13.1px. | tools/ajo-tracker/app.html: .form-group input,.form-group select sets control text to 14.1px. | tools/ajo-tracker/app.html: .member-actions button sets control text to 11.2px. | tools/ajo-tracker/app.html: .add-member-row input sets control text to 13.6px.","assets/css/african-workflow.css | tools/ajo-tracker/app.html | shared mobile form sizing pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","tap_targets_below_44","assets/css/african-workflow.css: .afw-route-actions a,.afw-route-actions button is likely about 29.8px tall. | tools/ajo-tracker/app.html: .btn is likely about 31.7px tall. | tools/ajo-tracker/app.html: .member-actions button is likely about 21.4px tall. | tools/ajo-tracker/app.html: .btn-small is likely about 28.4px tall.","assets/css/african-workflow.css | tools/ajo-tracker/app.html | shared 44px tap target pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","late_multicolumn_collapse","tools/ajo-tracker/app.html: .form-row keeps 2 columns until 600px. | tools/ajo-tracker/app.html: .rules-grid keeps 4 columns until 520px. | tools/ajo-tracker/app.html: .rules-grid keeps 2 columns until 520px. | tools/ajo-tracker/app.html: .readiness keeps 2 columns until 720px.","tools/ajo-tracker/app.html | shared early-collapse layout pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","custom_mobile_nav_search","tools/ajo-tracker/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/ajo-tracker | shared app shell mobile pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","fixed_header_without_scroll_padding","tools/ajo-tracker/app.html: .topbar is sticky without scroll-padding compensation on the page root.","tools/ajo-tracker/app.html | shared scroll-padding compensation pattern"
"/tools/ajo-tracker/","tools/ajo-tracker/index.html","tools/ajo-tracker","late_multicolumn_collapse","tools/ajo-tracker/index.html: .afun keeps 2 columns until 500px.","tools/ajo-tracker/index.html | shared early-collapse layout pattern"
"/tools/algebra-solver/","tools/algebra-solver/index.html","tools/algebra-solver","sub16_form_controls","tools/algebra-solver/index.html: .input-title sets control text to 11.8px.","tools/algebra-solver/index.html | shared mobile form sizing pattern"
"/tools/algebra-solver/","tools/algebra-solver/index.html","tools/algebra-solver","late_multicolumn_collapse","tools/algebra-solver/index.html: .stats-grid keeps 2 columns until no collapse rule.","tools/algebra-solver/index.html | shared early-collapse layout pattern"
"/tools/algebra-solver/","tools/algebra-solver/index.html","tools/algebra-solver","fixed_sidebar_320plus","tools/algebra-solver/index.html: .main-inner reserves a 360px sidebar until 900px.","tools/algebra-solver/index.html | shared sidebar collapse pattern"
"/tools/amharic-translator/","tools/amharic-translator/index.html","tools/amharic-translator","late_multicolumn_collapse","tools/amharic-translator/index.html: .phrase keeps 3 columns until 600px.","tools/amharic-translator/index.html | shared early-collapse layout pattern"
"/tools/api-tester/","tools/api-tester/index.html","tools/api-tester","late_multicolumn_collapse","tools/api-tester/index.html: .kv keeps 3 columns until no collapse rule.","tools/api-tester/index.html | shared early-collapse layout pattern"
"/tools/appliance-power/","tools/appliance-power/index.html","tools/appliance-power","late_multicolumn_collapse","tools/appliance-power/index.html: .app-header keeps 6 columns until no collapse rule. | tools/appliance-power/index.html: .app-row,.app-header keeps 6 columns until no collapse rule.","tools/appliance-power/index.html | shared early-collapse layout pattern"
"/tools/architectural-fee/","tools/architectural-fee/index.html","tools/architectural-fee","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/asset-finance/","tools/asset-finance/index.html","tools/asset-finance","sub16_form_controls","tools/asset-finance/index.html: .btn-calc sets control text to 15.2px.","tools/asset-finance/index.html | shared mobile form sizing pattern"
"/tools/asset-finance/","tools/asset-finance/index.html","tools/asset-finance","late_multicolumn_collapse","tools/asset-finance/index.html: .form-grid keeps 2 columns until 680px. | tools/asset-finance/index.html: .metrics keeps 2 columns until no collapse rule.","tools/asset-finance/index.html | shared early-collapse layout pattern"
