id,slug,title,provider,destination_countries,study_levels,fields,funding_type,current_status,deadline_date,deadline_text,deadline_classification,display_label,safe_display_explanation,manual_deadline_verification_needed,classification_evidence,deadline_confidence,source_confidence,proof_level,confidence_mode,trust_level,source_key,official_url_quality,official_url_domain,official_url,source_url,last_verified_at,last_seen_at,days_left
ae9b7b81-8655-412b-aad8-b64d0c51d76e,uchicago-international-financial-aid,UChicago International Financial Aid,University of Chicago,us,undergrad,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,collegeadmissions.uchicago.edu,https://collegeadmissions.uchicago.edu/financial-support/international-financial-aid,https://collegeadmissions.uchicago.edu/financial-support/international-financial-aid,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
e326d402-b7be-4a0c-a340-c45760777e07,ucl-global-masters-scholarship,UCL Global Masters Scholarship,University College London,uk,masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,ucl.ac.uk,https://www.ucl.ac.uk/scholarships/ucl-global-masters-scholarship,https://www.ucl.ac.uk/scholarships/ucl-global-masters-scholarship,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
12e35fc3-824a-4f67-a834-922822eff48d,ucl-global-undergraduate-scholarship,UCL Global Undergraduate Scholarship,University College London,uk,undergrad,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,ucl.ac.uk,https://www.ucl.ac.uk/scholarships/ucl-global-undergraduate-scholarship,https://www.ucl.ac.uk/scholarships/ucl-global-undergraduate-scholarship,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
178e3481-9c9f-4b85-9110-a467394d263d,unesco-fellowships,UNESCO Fellowships,UNESCO,global,masters|phd|postdoc,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,unesco.org,https://www.unesco.org/en/fellowships,https://www.unesco.org/en/fellowships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
800f5f61-5723-4f2b-9f8e-342dd6801254,aberdeen-funding,University of Aberdeen Funding,University of Aberdeen,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,abdn.ac.uk,https://www.abdn.ac.uk/study/funding/,https://www.abdn.ac.uk/study/funding/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
3d728a8e-7c6a-476b-bc56-79a348eec509,calgary-international-entrance-scholarship,University of Calgary International Entrance Scholarship,University of Calgary,canada,undergrad,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,ucalgary.ca,https://www.ucalgary.ca/registrar/finances/awards-scholarships-and-bursaries,https://www.ucalgary.ca/registrar/finances/awards-scholarships-and-bursaries,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
9fc82cfc-0935-4943-947e-cde315992f28,copenhagen-masters-scholarships,University of Copenhagen Scholarships,University of Copenhagen,eu,masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,studies.ku.dk,https://studies.ku.dk/masters/tuition-fees-scholarships/scholarships/,https://studies.ku.dk/masters/tuition-fees-scholarships/scholarships/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
0bc93a78-5d1a-4203-9b9f-cc7599dda58c,uea-scholarships,University of East Anglia Scholarships,University of East Anglia,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,uea.ac.uk,https://www.uea.ac.uk/study/fees-and-funding/scholarships,https://www.uea.ac.uk/study/fees-and-funding/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
c713e7d9-402f-4df4-a533-3133fc201321,essex-scholarships,University of Essex Scholarships,University of Essex,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,essex.ac.uk,https://www.essex.ac.uk/scholarships,https://www.essex.ac.uk/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
d06882a0-1852-4927-8dbd-910dd0be5161,exeter-funding,University of Exeter Funding and Scholarships,University of Exeter,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,exeter.ac.uk,https://www.exeter.ac.uk/study/funding/,https://www.exeter.ac.uk/study/funding/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
35e6c036-146d-4fea-a3e7-b2d3d54a19b6,kent-scholarships,University of Kent Scholarships,University of Kent,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,kent.ac.uk,https://www.kent.ac.uk/scholarships,https://www.kent.ac.uk/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
04805b85-9e83-4320-af25-8e650b5e83d8,ottawa-scholarships-awards,University of Ottawa Scholarships and Awards,University of Ottawa,canada,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,uottawa.ca,https://www.uottawa.ca/study/fees-financial-support/scholarships-awards,https://www.uottawa.ca/study/fees-financial-support/scholarships-awards,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
4c9f81fe-42e0-4dd8-be80-1edc3ea12e83,padua-scholarships,University of Padua Scholarships,University of Padua,eu,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,unipd.it,https://www.unipd.it/en/scholarships,https://www.unipd.it/en/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
ea139a3f-4685-4ce7-8afa-ebbe0b7cd230,university-of-pretoria-mastercard-foundation-scholarship,University of Pretoria Mastercard Foundation Scholars Program,University of Pretoria,africa,undergrad|masters,any,full,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The official link or source needs manual verification before any deadline or open status is shown.,yes,official_link_http_blocked,low,low - official URL needs manual HTTP review,official_link_http_blocked,curated,curated,afrotools-curated-backup,official_link_http_blocked,up.ac.za,https://www.up.ac.za/mastercard-foundation-scholarship-program,https://www.up.ac.za/mastercard-foundation-scholarship-program,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
f560a4b8-0439-4931-aeb0-013f859bc5e2,saskatchewan-scholarships,University of Saskatchewan Scholarships,University of Saskatchewan,canada,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,students.usask.ca,https://students.usask.ca/money/scholarships.php,https://students.usask.ca/money/scholarships.php,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
37b06450-c5a5-4d66-ab66-f0ac080abc72,southampton-scholarships,University of Southampton Scholarships,University of Southampton,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,southampton.ac.uk,https://www.southampton.ac.uk/study/fees-funding/scholarships,https://www.southampton.ac.uk/study/fees-funding/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
e858a990-b8a8-4a89-a620-485f3579279e,st-andrews-scholarships,University of St Andrews Scholarships,University of St Andrews,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,st-andrews.ac.uk,https://www.st-andrews.ac.uk/study/fees-and-funding/scholarships/,https://www.st-andrews.ac.uk/study/fees-and-funding/scholarships/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
170884f7-7b9c-4141-ade5-9a584a4199a0,strathclyde-scholarships,University of Strathclyde Scholarships,University of Strathclyde,uk,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,strath.ac.uk,https://www.strath.ac.uk/studywithus/scholarships/,https://www.strath.ac.uk/studywithus/scholarships/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
934e491a-ecf5-49ae-9d7d-2e05b516d5eb,sydney-international-scholarship,University of Sydney International Scholarship,University of Sydney,australia,masters|phd,any,full,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,sydney.edu.au,https://www.sydney.edu.au/scholarships/e/university-sydney-international-scholarship.html,https://www.sydney.edu.au/scholarships/e/university-sydney-international-scholarship.html,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
923a4c62-c8c0-4f80-8b7e-b523cd7eb0e4,university-of-twente-scholarship,University of Twente Scholarship,University of Twente,eu,masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,utwente.nl,https://www.utwente.nl/en/education/scholarship-finder/university-of-twente-scholarship/,https://www.utwente.nl/en/education/scholarship-finder/university-of-twente-scholarship/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
4803659a-dece-4617-aca7-389693b18d55,westminster-scholarships,University of Westminster Scholarships,University of Westminster,uk,undergrad|masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,westminster.ac.uk,https://www.westminster.ac.uk/study/fees-and-funding/scholarships,https://www.westminster.ac.uk/study/fees-and-funding/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
3de028f6-e4dc-4abc-9261-3f7e6bafa184,wollongong-scholarships,University of Wollongong Scholarships,University of Wollongong,australia,undergrad|masters|phd,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,uow.edu.au,https://www.uow.edu.au/study/scholarships/,https://www.uow.edu.au/study/scholarships/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
7b517f72-e263-47d5-a250-a7c9eef03fc6,usiu-africa-mastercard-foundation-scholars,USIU-Africa Mastercard Foundation Scholars Program,United States International University Africa,africa,undergrad,any,full,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,usiu.ac.ke,https://www.usiu.ac.ke/mastercard-foundation-scholars-program/,https://www.usiu.ac.ke/mastercard-foundation-scholars-program/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
553961b7-1020-477b-a01c-1aaf2d958054,utrecht-excellence-scholarships,Utrecht Excellence Scholarships,Utrecht University,eu,masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The official link or source needs manual verification before any deadline or open status is shown.,yes,official_link_http_blocked,low,low - official URL needs manual HTTP review,official_link_http_blocked,curated,curated,afrotools-curated-backup,official_link_http_blocked,uu.nl,https://www.uu.nl/en/masters/general-information/international-students/financial-matters/grants-and-scholarships/utrecht-excellence-scholarships,https://www.uu.nl/en/masters/general-information/international-students/financial-matters/grants-and-scholarships/utrecht-excellence-scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
8442f489-2024-4c77-aa29-b226d132521b,uts-international-scholarships,UTS International Student Scholarships,University of Technology Sydney,australia,undergrad|masters,stem|any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,uts.edu.au,https://www.uts.edu.au/study/international/essential-information/scholarships-international-students,https://www.uts.edu.au/study/international/essential-information/scholarships-international-students,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
2f676d8e-e764-44f3-b4c8-34c95957342b,macquarie-vice-chancellors-international-scholarship,Vice-Chancellor's International Scholarship,Macquarie University,australia,undergrad|masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The official link or source needs manual verification before any deadline or open status is shown.,yes,official_link_http_blocked,low,low - official URL needs manual HTTP review,official_link_http_blocked,curated,curated,afrotools-curated-backup,official_link_http_blocked,mq.edu.au,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international/vice-chancellors-international-scholarship,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international/vice-chancellors-international-scholarship,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
95199879-2c46-453b-9cbb-b64f2da7f3d0,deakin-vice-chancellors-international-scholarship,Vice-Chancellor's International Scholarship,Deakin University,australia,undergrad|masters,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The official link or source needs manual verification before any deadline or open status is shown.,yes,official_link_http_blocked,low,low - official URL needs manual HTTP review,official_link_http_blocked,curated,curated,afrotools-curated-backup,official_link_http_blocked,deakin.edu.au,https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/deakin-vice-chancellors-international-scholarship,https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/deakin-vice-chancellors-international-scholarship,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
41ae0c07-802c-4900-9c9e-1fb352a1b2cc,vlir-uos-icp-connect-scholarships,VLIR-UOS ICP Connect Scholarships,VLIR-UOS,eu,masters,any,full,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,vliruos.be,https://www.vliruos.be/en/scholarships,https://www.vliruos.be/en/scholarships,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
f35a7b83-f196-4237-b690-aceac9c31a13,weidenfeld-hoffmann-scholarships,Weidenfeld-Hoffmann Scholarships and Leadership Programme,University of Oxford,uk,masters,any,full,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The official link or source needs manual verification before any deadline or open status is shown.,yes,official_link_http_blocked,low,low - official URL needs manual HTTP review,official_link_http_blocked,curated,curated,afrotools-curated-backup,official_link_http_blocked,ox.ac.uk,https://www.ox.ac.uk/admissions/graduate/fees-and-funding/fees-funding-and-scholarship-search/weidenfeld-hoffmann-scholarships-and-leadership-programme,https://www.ox.ac.uk/admissions/graduate/fees-and-funding/fees-funding-and-scholarship-search/weidenfeld-hoffmann-scholarships-and-leadership-programme,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
3066cfa9-db9d-4b4a-8736-847e39623251,wells-mountain-initiative-scholars,Wells Mountain Initiative Scholars Program,Wells Mountain Initiative,global,undergrad,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,wellsmountaininitiative.org,https://wellsmountaininitiative.org/our-programs/scholars-program/,https://wellsmountaininitiative.org/our-programs/scholars-program/,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
cef62786-56bd-4c6b-ae0f-6bbc0d81085c,western-national-scholarship,Western National Scholarship Program,Western University,canada,undergrad,any,partial,unclear,,Check official page,source_needs_manual_review,Source needs manual review,Display Deadline unclear. The current data does not contain a reliable dated deadline or clear application status.,yes,deadline_text=Check official page,low,"medium - recent official link check, deadline not parsed",official_link,curated,curated,afrotools-curated-backup,valid_https_official_link,registrar.uwo.ca,https://registrar.uwo.ca/student_finances/scholarships_awards/national_scholarship_program.html,https://registrar.uwo.ca/student_finances/scholarships_awards/national_scholarship_program.html,2026-05-19T19:23:32.732Z,2026-05-19T19:23:32.732Z,
